id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
APAF1	3.526809689	3.407912138	3.181010221	3.180894382	3.260783558	3.242067098	3.213104629	3.459158807	3.443351683	2.492504953	2.53927611	2.725474293
DUSP4	4.572441707	4.880770528	4.804818006	4.719400676	4.803469903	4.727222975	3.401634108	3.465559415	3.380386266	6.480872929	6.60635818	6.375045122
CLU	9.027844235	9.071118147	9.149964604	8.510069677	8.44621766	8.56649764	8.89190767	8.815175202	8.826270418	9.141130546	9.210269582	9.117545663
TNFRSF10B	6.000049475	5.930072475	5.886132049	6.031226752	5.881536185	5.962576003	5.792595932	5.96456571	5.88868571	5.949400768	6.062440587	6.163180815
SORBS3	8.250021554	8.395670823	8.393321643	8.72795638	8.737088356	8.779504361	8.499885775	8.497166153	8.415920485	8.637224607	8.602901773	8.506793369
PTK2B	6.093431881	6.213938829	6.145055154	5.662398115	5.75253867	5.652792095	5.926076991	5.971701931	5.942242724	6.839275788	6.930502738	6.866977433
PPP3CC	3.623822856	3.870120696	3.667729747	3.751922458	3.627175542	3.761494542	3.949619683	4.086864488	3.980392269	3.667326054	3.607062926	3.352836189
PDLIM2	5.813735668	6.100951238	6.18725299	6.585617551	6.43995735	6.603323929	6.432307376	6.311234039	6.460195161	7.321173456	7.55463914	7.213923065
EPHX2	4.113960435	4.04942931	4.00281697	2.708031527	2.83417874	3.10075502	3.927894105	3.997229411	3.906214278	2.724126597	2.94198597	2.804156343
RNF170	4.122708434	3.764959841	3.816677615	3.561940634	3.769337516	3.622474213	4.072359172	4.142462702	4.164443407	3.246849015	3.010615149	3.330003824
UBIAD1	6.814088134	6.780236324	6.742794043	6.641551565	6.746619082	6.707348477	6.506734794	6.393573542	6.368008135	7.103310356	6.981559901	7.049344621
TARDBP	5.280805473	5.040900299	5.220175015	5.069904927	5.131004097	5.063440404	4.983921133	5.037905334	5.071881895	4.962922397	5.058597515	4.935055831
TNFRSF8	0.559409861	0.711133746	0.882729799	0.828498117	0.930832737	0.830767321	0.331756807	0.269077652	0.388068367	0.677042169	0.61802692	0.709751049
ZNF706	5.418397644	5.312491672	5.357112357	5.300560724	5.288925446	5.280279633	5.690700791	5.786336114	5.799232961	4.915636769	5.250199452	5.001563762
LYPLA1	7.229097508	6.971726551	6.789789011	6.817904307	6.923608252	6.740881537	7.043392279	7.094456699	7.106251495	6.795981592	6.726695301	6.89957585
CRISPLD1	5.31118601	5.093927035	4.967015158	5.011768131	5.03463353	4.966595254	4.554187731	4.535784488	4.657459206	3.967612215	3.913113723	4.027280761
COPS5	5.160656987	5.105557716	5.071294028	5.122125971	5.071657056	5.073501292	5.081734101	5.156817268	5.420863045	5.232658396	5.175052506	5.059991511
RDH10	2.933902808	2.953834863	2.574751265	3.130660271	3.035217824	3.118109437	2.331505181	2.276331988	2.32859952	2.849268847	3.17337813	3.245826705
AKAP1	6.307316138	6.511639769	6.441282076	6.35334515	6.409780013	6.31301727	6.523427869	6.625236016	6.453435508	6.458929433	6.547824712	6.493501104
COIL	5.612587693	5.479790939	5.507428386	5.162956849	5.227958109	5.120828703	5.630578108	5.75362724	5.599682296	5.202528918	5.083321898	5.172668335
TRIM25	7.18642236	7.297108252	7.171354971	7.518286281	7.487386545	7.520396134	6.982844007	7.033433454	7.002768054	7.562976108	7.38577493	7.633972682
SCPEP1	5.479961688	5.249356556	5.447967077	5.109275492	5.045674656	5.111199775	5.479364673	5.571619127	5.592034577	4.181828227	4.281678099	4.183856527
SPOP	6.446219678	6.376069434	6.474266894	6.340987074	6.407913343	6.128632504	6.466945478	6.36505095	6.167605597	6.050838836	6.093020685	6.311710547
TBX2	2.70661809	2.871412035	2.863188214	3.593185161	3.530647012	3.502055497	1.883178182	2.00873725	2.084309532	3.558200407	3.574042337	3.548184
SLC35B1	5.236342794	6.184942569	5.33778071	5.717515839	4.902830376	4.73682373	5.073174893	5.981481091	4.998687488	5.818919415	5.904392219	5.032885611
TEX14	0.14438471	0.510685249	0.074150959	0.499556663	0.340939563	0.447167812	0.141979423	0.140802977	0.141275862	0.284237754	0.146596506	0.074450845
FAM117A	6.3143526	6.429283161	6.374789443	6.48651695	6.434944755	6.59524172	6.019880279	6.058789953	6.145703332	6.039152776	6.338576927	6.150696621
NCAPH	6.053772103	5.963841979	5.926156846	5.752407058	5.75846603	5.943330138	6.060156268	5.99899619	6.049512711	5.763277372	5.687580474	5.896604151
LRAT	2.30661778	1.667540019	1.636753217	2.125043226	1.74240058	1.547480974	1.095990575	1.702838768	1.431633905	1.643036605	1.698686949	1.846010883
KIAA0922	5.517020016	5.382725547	5.389306326	5.899852467	5.941590289	5.985197687	5.355828406	5.448632572	5.391375533	6.038219669	6.09214789	6.224008491
MND1	3.389372514	2.664768942	3.383314585	2.815286027	2.67797018	2.930513075	2.608076949	2.619159745	2.835400843	2.441957276	2.35551403	2.599071588
TRIM6	2.30661778	2.171205443	2.197364918	1.16435967	1.407778694	1.546276338	3.130500023	2.858703908	3.098249606	1.335921566	1.625561086	1.539315471
ABCC11	0.14438471	0	0.144676329	0	0	0.20879968	0.271229642	0	0.072366545	0	0.075159465	0.074450845
PAPD5	4.813393728	4.64061922	4.542850591	4.342878363	4.347584851	4.221028195	4.205555275	4.402286949	4.095981196	4.241181561	3.823292021	4.319016885
ADCY7	4.10907595	3.856669664	4.012278525	4.396997342	4.415425986	4.293640575	4.004260405	4.069359847	4.167932162	3.825680604	3.773386075	3.920761684
CEP89	5.507035164	5.609211656	5.469526037	5.656448325	5.655550244	5.658808046	5.45153344	5.517351807	5.548439075	5.653481887	5.567706758	5.61340452
TSHZ3	0.14438471	0.074629894	0.396650345	0.445786723	0.400425823	0.391165491	0.141979423	0.140802977	0.072366545	0	0	0.145247434
ECHDC2	3.664911534	3.551436087	3.793773711	3.711817947	3.383631618	3.670310489	4.031882265	3.75568585	4.284811432	3.16167842	3.26450937	3.252047372
PLBD1	1.818122566	1.567721254	1.586966244	1.463915852	1.40751776	1.412011715	0.949170349	1.343566324	0.983575749	0.817364089	0.849728785	1.114449269
PYROXD1	4.404872612	4.199037615	4.130939598	4.275118586	4.45839547	4.221044257	4.579725274	4.609882997	4.597199574	3.876121902	3.89245569	4.088505551
PSPC1	4.559487837	4.56595517	4.619793967	4.664930013	4.723684271	4.689712598	5.069791583	4.693064315	4.799223791	4.251205713	5.093641565	4.475482578
ZNF549	3.01881117	3.094050196	3.1641325	3.052687574	3.1448716	3.296381909	3.060689413	2.899146605	2.952358469	2.520152034	2.179356023	2.45985472
A1BG	1.658925777	1.567721254	1.776567259	1.436608845	1.436225621	1.66910257	1.408542328	1.369213547	1.563021683	0.72534859	1.420271303	0.662261759
ZSCAN18	4.937284146	5.061152935	5.044765089	5.216073958	5.290567351	5.196627379	5.028050844	5.151184424	5.167384773	4.485141941	4.641428203	4.464543397
ZNF211	3.118486285	3.02044407	2.954351593	2.890169449	2.897475025	2.884553978	2.673032702	3.075985868	3.053890181	2.376277688	2.309564182	2.329115508
PDZRN3	2.452467585	2.43470562	2.454968332	3.450313502	3.252574837	3.468621844	1.980907487	2.165311248	1.897751861	1.272311983	1.257260689	1.114449269
LHX4	0.452497507	0.510685249	0.337661456	0.271293619	0.214061022	0.39145098	0.785697857	0.597023783	0.330214258	0.1491076	0.513813901	0.074450845
RNF2	4.763249955	4.643775452	4.546111212	4.912422433	4.84457656	4.892654747	4.581103502	4.592301596	4.666432517	4.39841721	4.33234528	4.682541417
TRMT1L	4.739047982	4.590648869	4.569061725	4.371992791	4.352262181	4.369708273	4.707826799	4.729605654	4.712157563	4.151212236	4.237370682	4.232413917
SEC22A	4.280033245	4.17336815	4.123685975	3.863072545	3.867470921	3.789428467	4.39427397	4.251205536	4.301929955	4.173146897	4.336173856	4.305193091
CSTA	0.506943813	0.339655314	0.396650345	0.551394371	0.847791371	0.60320488	0	0.072118554	0.072366545	0.1491076	0	0
POPDC2	1.24389404	0.614387998	0.840861646	0.949350294	0.669266358	0.553044563	0.271229642	0.864056312	0.548890449	0.98546407	0.972762138	0.843503403
B4GALT4	5.209400248	4.927261642	5.02015166	5.041112357	5.098846203	5.02315054	5.010793402	5.005168758	5.148504608	5.02816134	5.010384446	5.041550819
NAA50	7.161650524	7.166641308	7.023930998	7.544023666	7.479467343	7.520715074	7.105336353	7.106929283	7.068887246	8.204766827	7.972121128	8.174908899
KIF18A	5.188658067	4.967626019	5.000535813	4.921699167	5.054223965	5.020446576	4.942223258	4.850611904	4.970415755	4.770921616	4.85710294	4.918102766
DESI2	6.078417851	5.919229626	5.789823032	6.054288632	6.13098323	5.981878984	5.478126716	5.48747851	5.481722701	5.270633908	5.183828288	5.40193979
MAPK8IP1	7.010003034	7.210940988	7.217871967	7.310941326	7.364701373	7.382059835	6.742354075	6.778569936	6.695105663	7.215581793	7.261569512	7.031861641
CRY2	1.490399852	0	1.380361331	0.54173873	0.240475345	1.334102348	0.152353725	0.252163876	0.080881732	1.315207323	0.306048655	0.153720277
PEX16	3.941836123	4.121431367	4.365952309	3.990600706	4.064346849	4.090836562	4.690432108	4.56729084	4.670212068	4.394691778	4.613476891	4.165695138
DEPDC7	2.127521676	2.315517384	2.058884681	1.351442563	1.671730773	1.66910257	2.512358146	2.730427616	2.519172688	1.83137407	2.044790208	1.908441722
CAT	6.866943625	6.926750584	6.769626564	6.527740187	6.473940676	6.418638955	6.867402422	6.951344044	6.848185903	6.236270515	6.305598954	6.221071962
PILRB	1.831069942	2.208058371	1.570382766	1.99489875	1.415902013	1.880355395	2.904227854	2.651768537	2.712472806	2.416025478	2.007303428	1.800038613
ZMYM2	5.566494166	5.196747104	5.068872687	5.534150525	5.449656942	5.358304095	5.198856085	5.186887125	5.048773161	4.521992948	4.388766847	4.667581409
GJB6	1.09385136	0	1.01741518	2.193853048	1.889161849	1.989557757	1.036899101	1.314841355	2.015549505	1.665964419	0	0.901793831
GJA3	0.752050308	0.277822174	0.611090248	1.060856721	0.804406621	0.872269177	0.649660529	0.597023783	0.388068367	0.218254222	0.279661337	0.454935045
TBC1D15	5.011762849	4.612803016	4.608085478	4.551363014	4.553674485	4.477841249	4.805630602	4.819294103	4.853004462	3.874452031	3.82328657	3.969929878
BAI2	5.267725061	5.473519417	5.428639616	5.813860837	5.795426351	5.810497062	4.825486128	4.94142812	4.960882464	5.306427165	5.350045989	5.28847563
HCRTR1	0.073997852	0.074629894	0.276157427	0.208101611	0	0.073009547	0.141979423	0	0.072366545	0.1491076	0.34185754	0.277199973
ZCCHC17	5.023081018	4.735100041	4.916565405	4.512021957	4.745916239	4.483757659	4.784854065	4.889161752	4.80734905	4.630873669	4.544372343	4.595898632
FABP3	0.275624948	0.398946877	0.144676329	0.445786723	0.340939563	0.501077233	0	0.072118554	0.141275862	0.076479293	0.214662507	0.145247434
KHDRBS1	7.928562491	7.96375518	7.894098006	7.707318442	7.740978967	7.68804343	7.860780176	7.876833842	7.935769831	7.821112656	7.651564614	7.948415965
TMEM39B	4.79657791	4.875313691	4.910893248	5.01875931	5.01136709	5.125006615	4.761795462	4.68120573	4.709031333	5.323180293	5.342733617	5.382887157
RNF115	4.126899658	3.919549708	3.870939894	3.719763165	3.744462161	3.602927248	3.834660196	3.747675833	3.827141694	3.457875473	3.475608207	3.356070788
POLR3GL	2.463440099	2.530044021	2.574751265	1.894450796	1.955277062	2.212137189	2.55991733	2.90402559	2.744818014	1.692475655	1.465113953	1.869536315
TNFSF10	4.108552259	3.943703051	4.002812224	3.078613729	3.138046296	3.341400354	3.548900576	3.502562578	3.322209541	2.73594104	2.880443755	2.998329212
ZNF639	5.090209891	4.852768724	4.971404527	4.972744215	4.842800523	4.858290338	4.748285999	4.804166852	4.778512131	4.622368609	4.773444012	4.542139108
SLITRK3	0.881330547	0.711133746	0.840861646	1.40877499	1.809769709	1.546276338	0.785697857	0.5472856	0.738742059	0.521586875	0.34185754	0.277199973
PIK3CA	4.443257931	4.2445352	4.154664626	4.374750609	4.309970745	4.237673168	3.963783508	4.081117258	3.863479572	4.181676752	4.113095933	4.093137502
PDS5A	7.20823713	7.023857374	6.951114458	7.068031502	7.020952091	7.061420152	6.906906041	6.954360973	6.88085271	6.828496033	6.531379956	6.90947635
LIAS	2.227487384	1.886340123	2.107879213	1.244144872	1.104679587	2.086989117	1.853531948	2.317400633	2.452146718	1.608912797	1.975070556	1.338936748
TMEM54	6.442642514	6.676110201	6.663060136	6.535835537	6.443072561	6.501037181	6.399423857	6.457578945	6.429376479	6.815306926	7.031722835	6.726437304
ZSCAN20	2.741483003	2.657430642	2.354401869	2.476265492	2.756629177	2.746371438	2.576508384	2.626974327	2.789854763	2.345715825	2.385353834	2.527674421
LRIF1	4.669645723	4.653014187	4.634542289	4.850130465	5.044069211	5.060539466	4.335494094	4.448066304	4.498557625	4.173142543	3.923294722	4.276258675
CLCC1	4.896693262	4.69485527	4.668314969	4.529209699	4.457187867	4.531051758	4.866079876	4.63135531	4.755348928	4.349231246	4.35524873	4.549019401
GPSM2	4.505454353	4.177149794	4.043303969	4.001161485	4.133342169	4.165375293	4.22147478	4.302610793	4.287774286	2.945791567	3.111621507	3.356734739
GTDC1	4.004752947	3.845880664	3.542022759	3.457124013	3.547290101	3.400989105	3.898931703	4.234484378	3.515957778	3.609325722	3.021506599	3.650878286
CXCR4	0.999972704	1.185346604	1.368622608	1.40877499	1.46437336	1.063560612	0.072735578	0.329176958	0.443691618	1.716574035	1.745456283	1.458216692
ZRANB3	3.403727755	3.414629219	3.30165881	3.147600068	3.276578088	3.273330824	3.024282513	2.878951362	3.05501573	2.54726581	2.340359446	2.554194303
ACVR2A	3.388640477	3.206186959	3.167557751	3.351428156	3.530653668	3.185511931	3.197161118	3.581289628	3.497263923	3.152839292	3.223806474	3.017327049
POLK	3.374074978	3.048488282	2.983813721	2.86988694	3.053862853	2.982557843	3.306546338	3.185702978	3.415579022	2.298599784	2.552487761	2.666535895
SV2C	0.395915574	0.455897575	0.211914188	0.208101611	0.074938644	0.501077233	0.389846519	0.5472856	0.497249686	0.218254222	0.075159465	0.212731767
FLT3	1.479957919	1.151267465	1.245662321	0.828498117	0.970627145	0.830767321	1.197063335	1.189971481	1.126391647	0.72534859	0.761461582	0.562319513
RPL21	8.556671619	8.662001541	8.652501379	8.165515923	8.235769116	7.955637533	8.92398513	9.01009351	8.934031609	7.897499947	8.011367551	7.95219897
MTIF3	3.894307352	3.602800044	3.631339035	3.024619061	3.145045516	3.185511931	3.818232592	3.764021832	4.038928748	2.793706109	2.890955909	3.036087279
GTF3A	6.164567332	6.258568013	6.217898787	6.106289183	6.226821646	6.12259077	6.178934334	6.326625652	6.312776208	6.107012921	6.243619195	6.091136827
RASL11A	1.796427729	2.009410987	1.883545168	1.711840559	1.74240058	1.467225827	2.090063136	2.276331988	1.956294896	2.24989291	2.196289364	2.044271418
UBL3	4.388706741	4.117182863	4.090487386	3.831971401	4.073385206	3.984037169	4.199903733	4.056532844	4.248372157	4.290174461	4.091127891	4.295868079
FYTTD1	6.864932824	6.680917536	6.744774877	6.866011172	6.824099688	6.898810739	6.910511527	6.865327689	6.853025418	7.000168215	6.81018037	7.114976556
MTERFD2	3.757584728	3.477729676	3.954570143	3.450320329	3.595722167	3.591734208	3.861873456	3.628992165	3.834869846	3.676348271	3.674120579	3.564634186
OCRL	6.111863761	5.97524004	5.87559032	5.143379569	5.058108021	5.266456427	5.814833358	5.818813819	5.878244107	5.839468715	5.704724793	5.862216816
PAEP	0.073997852	0	0	0.208101611	0.400425823	0.391165491	0.331756807	0.140802977	0.072366545	0.1491076	0	0.212731767
MRPS2	7.294919033	7.44825186	7.459912924	7.21309627	7.201543498	7.258405124	6.92037409	6.963956501	7.043566527	7.499740087	7.61062007	7.475492093
LAX1	0	0.074629894	0	0.14201441	0.214061022	0	0.072735578	0.206365509	0	0	0.075159465	0
KIAA1191	7.129875712	6.906988173	7.018511457	6.490140697	6.443107922	6.485035072	6.928119586	6.971418704	6.93542491	6.326103174	6.378696327	6.234035515
COPA	6.397403178	6.33018943	6.486851292	6.944862925	6.571010464	6.385790046	6.856525437	6.905240378	6.828239406	5.213336719	5.303088561	5.959405499
RBBP6	6.030750425	6.031414074	5.830469927	5.90396201	5.926715923	5.991508634	5.950233968	6.015048458	5.797588805	5.951297178	5.753378678	5.976461762
ZC3H7A	5.009895318	4.940302722	4.858261177	4.980931183	4.87594119	4.823775055	5.191327538	5.090116781	5.110278693	4.482453025	4.289597702	4.485162924
SERAC1	0.839383943	0.354648311	0.439417338	1.00011229	0.304532045	0.174174247	0.857201577	0.223694885	0.678671441	0.081387111	0.146596506	0.24035416
ANXA11	7.852028284	7.93669575	7.934750284	8.169574352	8.190317486	8.17601916	8.151630076	8.125867047	8.221448776	8.124386625	8.063710947	7.992024217
LDB3	0.395915574	0.66357168	0.453321744	0.331833492	0.282567072	0.111297123	0.141979423	0.269077652	0.098871969	0.284237754	0.34185754	0.662261759
FAM35A	5.546550274	5.232401187	5.161538201	4.862605842	5.036308105	5.041230563	4.994743281	5.073697423	5.068679042	4.82611183	4.739781196	4.861385306
FAM213A	5.589430934	5.292083178	5.289067577	4.82348687	4.904631659	4.920709092	5.100270503	5.224271892	5.300636765	4.319713994	4.404593711	4.462960995
ZNF205	3.84482111	4.256109835	4.180492184	4.378780637	4.263853784	4.188535581	3.874873075	4.100667732	4.157606825	4.326005126	4.530568498	4.212720245
NAA60	6.082225256	6.159608219	6.06269396	6.221259078	6.315504601	6.338430792	6.122353606	6.15453349	6.107303096	6.609915285	6.495235104	6.610652622
RPL5	10.21715116	9.989274832	10.12655067	9.64219381	9.60056144	9.660899975	10.33313674	10.29642424	10.39272388	9.471148095	9.538386516	9.42985475
ODF2L	4.410246228	4.121730582	4.348339208	3.77863624	3.959342333	3.87352127	4.601110303	4.571240686	4.540627466	3.673488718	3.54126915	3.404056785
SPATA1	0.073997852	0.074629894	0.144676329	0.208101611	0	0	0.331756807	0.072118554	0.072366545	0.076479293	0.146596506	0.212731767
TRMT13	3.682765395	3.551455686	3.278572144	3.29982966	3.300188505	3.363411707	3.734079897	3.722440128	3.715881816	3.271459423	3.207194897	3.618298941
RWDD3	2.095012019	2.164113643	2.192529062	1.486301147	1.877695449	2.110313445	1.917687422	2.232408465	2.384614071	1.492090127	1.447513537	1.502898865
ZNF644	5.516345003	5.196571666	5.068221925	5.316785823	5.332734152	5.346309494	5.024876158	5.131334542	5.146391945	4.961039956	4.782672793	5.171589697
CCDC18	2.351941429	2.046965864	2.309059108	1.999963237	1.915520031	2.046991407	2.255427331	2.245458287	2.217957738	1.917059444	1.650375077	1.968204526
RPAP2	4.842534526	4.618963027	4.555855559	4.466206768	4.531472062	4.622739973	4.45903194	4.628443164	4.524585657	4.337561982	3.866243162	4.368396726
PQLC1	5.100769766	5.303728146	5.360485221	5.474793128	5.501642343	5.499919374	5.288549728	5.324732483	5.349489682	6.298550658	6.442807134	6.169267446
BBS9	1.098681216	0.915639237	1.226572525	0.547468389	0.852399805	0.440726726	1.230162169	0.959402008	0.708451788	0.998692368	0	0.697694752
PMS2	4.501822705	4.593246834	4.459905707	4.055279755	4.519730117	4.244160787	4.274822424	4.551606325	4.323944283	3.932991312	3.672790284	3.72903314
ZMIZ2	7.059056273	7.295252492	7.250946309	7.853138768	7.85793467	7.845973989	7.347262016	7.260144638	7.234832793	8.171187404	7.995949916	8.089781383
SEPT7	4.836381764	4.405121668	4.243401145	4.470844557	4.518532527	4.391905232	4.846921529	4.684666297	4.920703304	4.457724349	4.195496303	4.497057686
EEPD1	2.610007831	2.751423253	2.754913299	2.331804283	2.336864387	2.408284001	2.859341622	2.764128831	2.68909608	1.853277219	1.998081757	1.824599839
KLHL7	3.706224204	3.532067288	3.536420192	3.104871691	3.550543286	3.175840468	3.62345464	3.665292578	3.92576167	2.73594104	2.748898307	2.82587066
HERPUD2	4.901609353	4.824182906	4.86918759	4.769508405	4.65567386	4.861686579	4.943794785	5.07331309	4.882224396	5.006326593	4.93166251	5.155361914
CBX3	6.741819469	6.499151932	6.689437624	6.278329293	6.473500154	6.164890305	7.001953963	6.834243013	6.952586294	6.13860673	6.211566451	6.245356617
HNRNPA2B1	8.94458099	8.564248649	8.809632959	8.431923077	8.474917083	8.517830513	8.908423812	8.740679951	8.867085727	8.209447989	8.098920119	8.320519114
WIPF3	2.597516964	2.818105339	2.84212052	2.486274643	2.352009975	2.593389106	1.568003898	1.253384792	1.256334615	1.591843048	1.380909055	1.401502041
NPY	0.506943813	0.213219766	0.453321744	0.331833492	0.214061022	0.073009547	0.649660529	0.645104194	0.782542928	0.1491076	0.279661337	0.277199973
FAM126A	3.126611576	2.807192556	2.964145052	3.580772173	3.688299819	3.581279764	2.445455	2.774746887	2.631542437	3.230272662	3.164809369	3.360094564
HOXA7	5.393548965	5.614536788	5.487932118	5.457983306	5.531834533	5.36195978	5.491546891	5.468014206	5.332345702	5.45793829	5.20894732	5.651539087
INHBA	0.073997852	0.339655314	0.144676329	1.04195486	0.930832737	0.951854323	0	0	0.072366545	0.677042169	0.108889694	0.75572682
FKBP9	5.940502544	5.836621058	5.826418036	5.840537918	5.836589985	5.837810599	5.649262549	5.712444392	5.580317387	5.204683761	5.048170086	5.185813987
NT5C3A	3.516310426	3.400039438	3.350270912	3.268400789	2.95415582	3.42790343	3.592842842	2.95204354	3.264324625	3.170638185	3.156189412	3.186326836
ARL4A	1.673257092	1.859004262	1.819840764	1.454199233	1.746188779	1.475705687	1.281853699	1.429923713	1.7306226	1.867015054	1.911788678	1.634719694
CCZ1	4.929536396	4.92555388	4.707385787	4.807249023	4.843432968	4.615316181	5.159403828	5.021273567	5.145708698	3.870247394	4.110029748	4.058261483
POLM	3.2989179	3.340801254	3.181001831	3.189099274	3.063095777	3.288739064	3.74526013	3.635855789	3.655143421	3.179091792	3.311900944	3.337589331
FTSJ2	4.362299821	4.283620473	4.445764675	4.285173295	4.291867774	4.379250766	4.249932976	4.310980685	4.408586035	4.482818394	4.595590654	4.482533615
TWIST1	3.584918785	3.44321152	3.766687146	3.863139208	3.954384026	3.90337105	3.85365075	3.744677814	3.819387692	3.440147287	3.380180206	3.322393499
SMU1	6.307440772	6.091618987	6.037330899	6.176765158	6.263579453	6.236002248	6.632637332	6.627904167	6.686640913	6.044554354	6.101372533	6.284529935
GLIPR2	4.441036452	4.397004666	4.33711541	4.707300566	4.784546759	4.678339169	4.635240047	4.62757286	4.877536283	4.124442701	4.14880798	4.264408335
SLC25A51	3.735528687	3.802892914	3.561951893	4.220123426	4.208495899	4.23633876	3.6308506	3.612429746	3.535635316	3.908152218	3.799353026	3.884573148
CLTA	7.255061323	7.139772125	7.231418984	7.408490678	7.424806126	7.456163792	7.820741523	7.806843893	7.877602605	7.495123518	7.688596788	7.502117452
RECK	2.546443105	2.462764774	2.383580511	2.859642883	2.698568012	2.593389106	2.949006335	3.013244717	2.980566783	1.83137407	2.213026258	1.872231082
ACO1	5.973801613	5.862351497	5.685171946	5.971634051	6.034883419	6.026619792	5.704258445	5.757371159	5.671361306	6.146443708	6.15897211	6.186143386
KIAA1045	0.506943813	0.339655314	0.453321744	1.593197345	1.378227028	1.621219469	0.20805148	0.736709475	0.330214258	0.1491076	0	0.074450845
DNAI1	0.452497507	0.398946877	0.276157427	0.271293619	0.146176169	0.20879968	0.445687517	0.329176958	0.548890449	0.076479293	0.075159465	0.074450845
DCAF10	5.400596077	5.315703021	5.22307883	5.825489678	5.790511078	5.707752304	5.37462734	5.448607172	5.134871918	5.468620112	5.234021921	5.506374434
CNTFR	2.740710748	3.103874694	2.842078075	1.566211628	2.948208236	0.595939763	2.588750148	2.421919127	0.909930915	0.627062079	1.011547159	1.04208614
KIAA1549	5.773430602	5.888538971	5.511667525	5.798255389	5.69220872	5.804016098	5.2953647	5.214826474	5.167506607	5.313446106	4.929132351	5.393872145
TRIM24	5.943630778	5.946666764	5.696386575	5.592834281	5.477171684	5.732329194	5.798344686	5.685139741	5.729081909	5.128130006	4.946750983	5.147289012
C7orf49	5.213331	5.092048681	5.167177867	5.01977402	5.01080654	5.068316689	5.004938983	4.981255952	5.104207262	5.188410054	5.028741721	5.129143142
CALD1	8.410757282	8.175282311	8.198241158	8.535563693	8.594132633	8.493090792	8.436906793	8.404557093	8.486097239	8.10392334	7.637336046	8.118744778
NUDT10	1.34168309	1.319706403	1.521790715	1.384915128	1.724961937	1.475005423	1.597170376	1.292885776	1.577590794	1.471760155	1.090549412	1.542230399
PLAU	7.556286367	7.520877817	7.511902495	8.834352448	8.855298693	8.858642442	9.038524195	9.087394181	9.12295002	9.959661158	10.01391574	9.962984016
CHST3	5.492756133	5.519926187	5.462856292	6.224356233	6.162778603	6.243174736	5.489082454	5.48300949	5.491377663	6.148035026	6.02867736	6.128736875
BICC1	6.146412759	5.920206411	5.906181745	6.206042764	6.124772016	6.214467003	5.406343666	5.304341703	5.378315669	6.855962214	6.395792066	6.731771206
CISD1	4.790938855	4.472123522	4.645996319	3.999954047	4.140342383	4.152033355	4.447111305	4.561201633	4.505118593	3.591159906	3.727522043	3.599512126
EGR2	1.395894829	1.374469365	1.30845205	1.380393555	1.695674079	1.232431902	1.408542328	1.656674982	1.403856925	2.73594104	2.880454232	2.713875336
ECD	6.242866483	6.185927643	6.133068897	5.787036619	5.804466677	5.989824484	6.207083887	6.218136471	6.28095007	5.96290945	5.921898914	6.029002546
P4HA1	4.192055327	3.963482279	3.788282382	3.971952655	3.919225962	4.041663936	3.688523944	3.728400053	3.646457982	4.026825509	3.839550937	3.915277502
SLC25A16	2.260299464	2.171205443	2.180812811	2.1249748	2.321558111	1.803896364	2.036499233	2.045853499	2.118891556	2.266311924	2.539289383	2.540877138
ZWINT	6.149279357	6.081418589	6.220917358	6.025376581	6.136419018	6.099824963	6.066007315	6.070035889	6.199894829	6.689263811	6.783956409	6.660654405
VPS26A	5.666055719	5.535704487	5.528381913	5.147153782	5.269580009	5.202527142	5.715356088	5.615458879	5.581429079	4.903301483	4.94435743	5.065003389
RBM19	4.726434545	4.816731019	4.769595471	5.011013922	5.0442324	5.214456493	4.396702019	4.510025106	4.489672708	5.141527121	5.07130872	4.953193839
CIT	5.795852749	5.836882389	5.717185687	5.883437805	5.8567356	5.999217622	5.403861324	5.355618405	5.327541254	5.107831167	4.848409253	5.113898221
IFT81	4.002134928	3.615329051	3.771659576	3.205572615	3.09945667	3.297821869	3.889680506	3.930759787	3.983637515	2.520152034	2.245928571	2.540864009
ACADS	2.161421033	2.556884927	2.509489884	2.286745327	2.366998213	2.111752273	2.255427331	2.276331988	2.383519382	1.667967895	1.938965511	1.68921111
HVCN1	0.610034657	0.398946877	0	0.271293619	0.616510509	0.698578448	0	0	0	0	0	0
DDX54	7.532538271	7.607972344	7.758685786	7.871553768	7.826761384	7.870755502	7.645763359	7.623510635	7.55548099	7.395360017	7.365280139	7.248669219
MED13L	4.384045103	4.352626752	3.986818916	4.847592847	4.468541316	4.857394173	4.262736476	4.535082922	3.964806766	3.648478113	2.464590418	2.453214979
CDKN2C	2.975061174	2.982183097	3.121053611	2.58906136	2.823352198	2.52995889	2.828156717	3.00758223	2.923020179	2.984423902	2.714071991	2.666511826
RNF11	6.321196338	6.228348496	6.190750936	6.565015225	6.559083983	6.486975878	6.218094699	6.273778661	6.252327703	6.552673938	6.61011686	6.483386651
RASSF8	4.215622855	4.352701731	4.254761417	4.570630573	4.365118115	4.399678448	3.979584083	4.052817023	4.188428879	4.211807982	3.937040686	4.365323135
