id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(padj)	-log10(pvalue)
OLFML2A	-2.497710818	6.53397e-08	4.74629e-10	-17.84683563	25.33976354	7.18482286387104	9.32364572976132
IGSF10	4.153543358	6.53397e-08	4.91687e-10	17.7929274	19.6297463	7.18482286387104	9.30831127412371
NRCAM	2.128728491	7.26158e-08	5.98456e-10	17.49565881	26.39577509	7.13896887370422	9.22296777451347
PLAU	1.557506909	7.26158e-08	6.0815e-10	17.47155702	29.61611485	7.13896887370422	9.21598928892179
FGFBP1	2.419606133	7.26158e-08	6.23072e-10	17.43525583	24.81777527	7.13896887370422	9.20546176490432
SIN3A	-2.810398845	7.26158e-08	6.27394e-10	-17.42491577	23.06255186	7.13896887370422	9.20245963893657
PLEKHG3	-3.132144242	8.14607e-08	7.26517e-10	-17.20685825	17.28032108	7.08905186229776	9.13875421905376
PTPRS	1.624872015	1.18962e-07	1.09957e-09	16.60439418	27.90381857	6.92459174302626	8.95877711769378
PVR	1.468182892	1.18962e-07	1.12729e-09	16.56882461	26.41684195	6.92459174302626	8.94796434553475
SDC4	2.673903262	1.26754e-07	1.23645e-09	16.43740018	30.4007002	6.8970383266651	8.90782344110062
SORL1	1.797474536	1.31336e-07	1.34458e-09	16.31901803	27.07705312	6.88161621482154	8.87141335296099
KCTD12	-2.348881429	1.31336e-07	1.35436e-09	-16.30882081	23.28503469	6.88161621482154	8.86826588126933
LEFTY1	-7.508164005	1.34715e-07	1.42675e-09	-16.23972503	20.12816811	6.87058404455513	8.845652118779
PDGFD	-2.574484981	1.51073e-07	1.6421e-09	-16.03991952	23.79980728	6.8208131465067	8.78460039890611
UNC5C	2.799596208	1.64677e-07	1.83586e-09	15.88609432	23.08729261	6.78336705335365	8.7361604405344
MAN1A1	-3.126815161	1.65732e-07	1.89382e-09	-15.84347499	20.94345981	6.78059362868593	8.72266130132094
ATF6	3.442896756	1.68097e-07	2.02116e-09	15.7545674	20.98856477	6.77444003727482	8.69439930530377
FLRT3	-3.181195268	1.68097e-07	2.04105e-09	-15.74122845	20.47640796	6.77444003727482	8.69014635615697
SH2D4A	-2.688856217	1.68097e-07	2.13001e-09	-15.68323843	21.90440925	6.77444003727482	8.67161835762482
ECT2	-4.615911259	1.68097e-07	2.16949e-09	-15.65833457	16.47830066	6.77444003727482	8.66364234735769
NRP2	1.559758805	1.68097e-07	2.19789e-09	15.6407229	24.44912917	6.77444003727482	8.65799404693912
CKB	-1.771318284	1.68097e-07	2.20193e-09	-15.63823407	26.27474105	6.77444003727482	8.65719649149367
LDLR	1.341035876	1.81522e-07	2.42838e-09	15.50625811	25.78728039	6.74107073206264	8.61468335260909
MMP1	3.879967139	1.86171e-07	2.54246e-09	15.44471307	23.13388245	6.73008796847205	8.59474587101719
PLCB1	-3.19307119	2.03513e-07	2.83603e-09	-15.29911944	18.84248159	6.69140784369705	8.54728917942496
TNKS1BP1	-3.278666154	2.10713e-07	3.02891e-09	-15.21205052	23.00152674	6.67630866964059	8.51871363095373
AXL	5.216893486	2.10713e-07	3.05381e-09	15.20125152	20.55393516	6.67630866964059	8.51515798709573
SLC39A10	1.905998526	2.27307e-07	3.35766e-09	15.07660587	25.36292656	6.64338718981589	8.47396328306387
SERPINA5	-3.182034335	2.31789e-07	3.48846e-09	-15.02665178	23.21992492	6.6349071781768	8.45736625244086
CTHRC1	-1.475255738	2.39218e-07	3.66695e-09	-14.96165002	24.42453202	6.62120614489032	8.43569501173892
MKI67	-3.152316949	2.76168e-07	4.31031e-09	-14.75281675	23.50123282	6.55882664519456	8.36549149400449
DPYSL2	-2.291448817	2.94101e-07	4.67217e-09	-14.64966118	23.18248612	6.5315034988056	8.33048136351579
PLD3	-1.259761213	3.03769e-07	4.97157e-09	-14.57062446	26.49855124	6.51745654849785	8.30350644131418
UBR4	-1.78339463	3.03769e-07	4.99509e-09	-14.56463374	24.77948278	6.51745654849785	8.30145668238269
VCAN	-1.710263989	3.64201e-07	6.09032e-09	-14.31501873	27.28721926	6.43865886608123	8.21535988789535
USP9X	-1.971333181	3.69648e-07	6.35474e-09	-14.26200898	24.0325879	6.43221163923331	8.19690221361905
SIRPA	2.054062813	3.69648e-07	6.50189e-09	14.23352904	24.19653798	6.43221163923331	8.18696038224025
MAP1B	-1.755051891	3.69648e-07	6.73618e-09	-14.18958692	25.0933282	6.43221163923331	8.17158631640712
CALD1	-2.484955308	3.69648e-07	6.75504e-09	-14.18612219	27.5901266	6.43221163923331	8.17037207495759
MAP4	-2.202079246	3.69648e-07	6.91358e-09	-14.15739791	25.44858366	6.43221163923331	8.16029700738297
SEMA4C	2.668222624	3.69648e-07	6.91382e-09	14.15735503	23.46214457	6.43221163923331	8.16028193142137
COPS7A	2.072001782	3.69648e-07	6.99281e-09	14.1433087	22.20227482	6.43221163923331	8.15534827171294
DLEC1	-2.349382686	3.69648e-07	7.02955e-09	-14.1368336	21.62127664	6.43221163923331	8.15307247565899
SULF2	-1.606087689	3.69648e-07	7.10862e-09	-14.12302075	26.16642311	6.43221163923331	8.14821470089541
CEMIP2	-2.264076839	4.22578e-07	8.36038e-09	-13.92407798	24.41730168	6.37409311667156	8.07777398235135
PTX3	2.024470335	4.22578e-07	8.36205e-09	13.92383486	25.69924449	6.37409311667156	8.07768723995958
CLDN3	1.823659955	4.269e-07	8.63765e-09	13.88436284	23.49897415	6.36967384519605	8.06360439766618
LAP3	-1.830276587	4.269e-07	8.68553e-09	-13.87764392	24.31165665	6.36967384519605	8.06120367531101
TUBA1A	-1.500030436	4.38477e-07	9.04327e-09	-13.82867204	27.74935232	6.35805318230947	8.0436745024708
PODXL	-1.825935264	4.49052e-07	9.38654e-09	-13.78360775	24.43884663	6.34770336499792	8.02749446479705
ASS1	-1.4813242	4.61239e-07	9.76984e-09	-13.7353393	25.57503712	6.33607397811476	8.01011254863395
VIM	-2.339681356	4.72473e-07	1.024e-08	-13.67885332	24.43557477	6.32562300469133	7.98970004336019
ANGPTL2	1.562309836	4.72473e-07	1.02711e-08	13.67520602	25.77478397	6.32562300469133	7.9883830424448
PRSS23	-2.994371656	4.87583e-07	1.07355e-08	-13.62226032	22.3034619	6.31195144483975	7.96917772373038
ACP2	-1.70153835	4.92088e-07	1.09719e-08	-13.59625144	23.1315277	6.30795722549087	7.95971815929264
LAMP1	-1.375845786	4.95234e-07	1.118e-08	-13.5738414	26.34860355	6.30518954673128	7.9515581964496
CCN2	-1.504072371	4.98427e-07	1.14491e-08	-13.54552828	25.06996382	6.30239843979711	7.94122865134995
LMNA	-1.504324677	4.98427e-07	1.15299e-08	-13.5371638	30.33229772	6.30239843979711	7.93817445936935
MTMR2	-3.059916285	5.82106e-07	1.37457e-08	-13.32963911	16.84537844	6.23499792424465	7.86183313880367
SEMA3F	-1.386010015	5.82106e-07	1.37901e-08	-13.32585688	25.64718672	6.23499792424465	7.86043258449197
EPHA7	-2.696468323	6.26534e-07	1.50969e-08	-13.22009716	20.19823815	6.20305535625527	7.82111222165455
S100A2	-2.944174213	6.26534e-07	1.52253e-08	-13.21023751	22.71336974	6.20305535625527	7.81743414125266
PLXDC2	1.182839043	6.26534e-07	1.55358e-08	13.18677527	28.36661207	6.20305535625527	7.8086663782867
HUWE1	-1.421554364	6.26534e-07	1.55411e-08	-13.18637716	26.93407842	6.20305535625527	7.80851824505743
SDC1	2.36413283	6.51835e-07	1.63504e-08	13.12753499	24.77311181	6.18586232398936	7.78647161819221
MAN2B1	4.422462875	6.76226e-07	1.71507e-08	13.07235484	19.96620055	6.1699081351978	7.76571814967758
PLCB4	-2.081800972	7.02434e-07	1.80718e-08	-13.01217509	23.48179431	6.15339447538353	7.74299858838346
DCAF1	-1.742844403	7.02434e-07	1.82069e-08	-13.00362791	22.30829606	6.15339447538353	7.73976399311241
PALLD	-3.213408914	7.62836e-07	2.01215e-08	-12.88935452	21.24546632	6.11756881977859	7.69633964700375
WDR62	-2.7568715	7.62836e-07	2.01977e-08	-12.8850497	17.86688399	6.11756881977859	7.69469808274048
ALDH1A1	-1.563088522	7.81398e-07	2.0907e-08	-12.84582183	25.99081403	6.10712770469311	7.67970828076044
LAMA4	2.862368209	8.68111e-07	2.3469e-08	12.71518955	21.52296323	6.06142474071589	7.62950541503431
ARID4B	-2.478032382	9.20211e-07	2.5134e-08	-12.63828261	22.25047298	6.03611257957943	7.59973838925514
NID2	-1.232518571	9.50301e-07	2.62207e-08	-12.59099087	26.17004692	6.02213881372777	7.58135571836373
PRSS12	-1.780894812	9.61482e-07	2.67972e-08	-12.56675166	23.63534632	6.01705884181952	7.57191058239201
NUP133	-2.71468297	9.62901e-07	2.73124e-08	-12.5455575	17.02773106	6.01641836226684	7.56364013578263
NOL4L	-4.625228081	9.62901e-07	2.73734e-08	-12.54307767	18.50588327	6.01641836226684	7.56267125631543
DKK3	1.482784763	1.04728e-06	3.00641e-08	12.43921406	27.52858535	5.9799371901476	7.52195179267942
SERPINE2	1.726109904	1.08682e-06	3.15019e-08	12.38773969	25.53485049	5.96384237815835	7.50166325146021
FXR1	-1.273354295	1.08813e-06	3.18928e-08	-12.37418389	23.79025515	5.96331921593384	7.49630735058558
PFDN5	-2.357135061	1.08813e-06	3.21466e-08	-12.3654773	23.60454234	5.96331921593384	7.49286495366736
EPB41L2	-1.880760007	1.09531e-06	3.28138e-08	-12.34293738	25.87606932	5.96046294727538	7.48394347325705
SEMA3B	-1.431100438	1.09531e-06	3.29692e-08	-12.33775847	24.21528505	5.96046294727538	7.48189159091571
ARSB	-2.083993362	1.13001e-06	3.43285e-08	-12.29354416	22.23365956	5.94691771321959	7.4643451728619
FAT3	-1.179750242	1.1991e-06	3.67618e-08	-12.21891562	24.95507227	5.92114459702023	7.43460323202671
DAG1	1.314818764	1.252e-06	3.88525e-08	12.1589236	28.27434903	5.90239567112559	7.41058103088436
PCDH17	-5.043611579	1.252e-06	3.90814e-08	-12.15256713	19.68556378	5.90239567112559	7.40802988708775
LRBA	-1.60466189	1.26196e-06	3.97439e-08	-12.13439431	24.13258978	5.8989544105868	7.40072951857058
ADAMTSL3	-1.212033784	1.29604e-06	4.13622e-08	-12.09134074	23.58909639	5.8873815945216	7.38339636975816
ANGPTL1	-4.107714891	1.29604e-06	4.15398e-08	-12.08672515	20.86517783	5.8873815945216	7.38153559877602
NPNT	-2.529518624	1.3011e-06	4.20646e-08	-12.07321428	21.82470216	5.88568932313158	7.37608323651465
TSPAN14	1.382647266	1.32765e-06	4.3293e-08	12.04228404	24.17917848	5.87691640019595	7.36358231859195
FAM83G	-2.326106243	1.40338e-06	4.65654e-08	-11.96428865	16.5939298	5.85282471702733	7.33193666207346
ASAH1	-1.149623718	1.40338e-06	4.67177e-08	-11.96080453	28.31385562	5.85282471702733	7.33051854650131
SNX2	-1.827683057	1.40338e-06	4.71981e-08	-11.94989008	23.71886818	5.85282471702733	7.32607548391092
UBR7	-2.034423288	1.40338e-06	4.73269e-08	-11.9469847	20.27506603	5.85282471702733	7.32489194169693
SMPDL3A	-2.994631956	1.4375e-06	4.88782e-08	-11.91264414	22.70545438	5.84239214663833	7.31088479590096
FBLN5	-2.860762979	1.4539e-06	4.9841e-08	-11.89191494	20.83703997	5.83746546345064	7.30241325266259
FH	-1.24672756	1.45693e-06	5.03511e-08	-11.88110497	25.25586383	5.83656131394315	7.29799103715184
NCSTN	-1.12614269	1.51988e-06	5.29501e-08	-11.82780544	24.80538051	5.81819069981518	7.27613321535995
RIF1	-1.580669383	1.52264e-06	5.34707e-08	-11.8174677	23.57540245	5.8174027654063	7.27188413039101
CPM	-1.982562284	1.55086e-06	5.48938e-08	-11.7897531	23.20022218	5.80942740526294	7.26047670432663
ECPAS	-2.602335534	1.5601e-06	5.56556e-08	-11.77523311	20.47511577	5.80684756314792	7.25449113093862
TUBB2B	-2.209663172	1.59198e-06	5.74324e-08	-11.74218084	20.90983216	5.79806239259345	7.24084303492938
MUC16	0.998458657	1.59198e-06	5.76804e-08	11.73765585	29.70807913	5.79806239259345	7.23897173654816
RPL24	-1.848817039	1.63765e-06	5.97916e-08	-11.69995802	22.27442083	5.78577891045754	7.22335982487265
COL4A2	-1.500652473	1.67524e-06	6.20462e-08	-11.6612494	27.90478422	5.77592296581573	7.2072848115797
GPNMB	-1.67383072	1.67524e-06	6.22179e-08	-11.65836369	24.17956077	5.77592296581573	7.20608465143695
CADM1	-1.108024029	1.67524e-06	6.31203e-08	-11.64333734	25.7697317	5.77592296581573	7.19983094566627
DCBLD2	1.084938721	1.67524e-06	6.34754e-08	11.63748716	26.9935735	5.77592296581573	7.19739455367211
CAP1	-1.076187235	1.67524e-06	6.34984e-08	-11.6371092	26.74488756	5.77592296581573	7.19723721769898
DGCR2	-3.160831721	1.76911e-06	6.75497e-08	-11.57278513	18.38635814	5.75224516262008	7.17037657541521
EIF4B	-2.178597536	1.81419e-06	6.98e-08	-11.53882475	24.59290338	5.74131723126133	7.15614457737684
THBS3	-2.588681835	1.81419e-06	7.02821e-08	-11.53170199	21.8556345	5.74131723126133	7.15315527044387
SUB1	-1.65656506	1.81509e-06	7.0823e-08	-11.52377385	27.80403833	5.74110183589822	7.14982568085593
CTSS	-3.348163355	1.82527e-06	7.17288e-08	-11.510641	19.4519708	5.73867288417355	7.14430643471228
BANK1	-2.53227687	1.91184e-06	7.56638e-08	-11.4555899	17.09533747	5.71854845621508	7.12111185128555
RPL27A	-1.624144727	1.95453e-06	7.82868e-08	-11.42057839	23.19471421	5.70895765921256	7.1063114585095
RPS3	-1.08817738	1.95453e-06	7.84426e-08	-11.41853773	25.8548328	5.70895765921256	7.10544801996423
PXDN	1.114784598	2.03082e-06	8.20706e-08	11.37223435	30.08676782	5.69232856821067	7.08581239153427
FUCA1	1.116028941	2.0623e-06	8.43797e-08	11.34389567	26.26799166	5.68564815822434	7.07376202302354
GBA	-1.183433834	2.0623e-06	8.44924e-08	-11.34253464	25.16226527	5.68564815822434	7.07318235361247
PRKDC	-1.421263777	2.16832e-06	8.944e-08	-11.28460642	25.69502917	5.66387662435744	7.04846820945765
RPL21	-1.441980763	2.25555e-06	9.3667e-08	-11.23778223	22.59787769	5.64674754121827	7.02841338928537
HNRNPA0	-2.127310174	2.2913e-06	9.57903e-08	-11.21511294	19.85693596	5.63991804489403	7.01867846659745
AP3B1	-2.641989519	2.34533e-06	9.97107e-08	-11.17464103	22.20044061	5.62979604118096	7.00125823485169
LUC7L2	-2.214537448	2.34533e-06	1.00002e-07	-11.17169838	24.02190719	5.62979604118096	6.99999131419722
PGM2L1	-1.067569355	2.34533e-06	1.00633e-07	-11.1653657	26.25552428	5.62979604118096	6.99725958023648
PAPOLA	-2.03802267	2.34533e-06	1.00663e-07	-11.16506425	22.824083	5.62979604118096	6.99713013072379
KRI1	-2.650054512	2.41137e-06	1.04472e-07	-11.12772637	18.197422	5.61773614647463	6.981000091131
RPS16	-1.228824284	2.41137e-06	1.04842e-07	-11.12417835	24.58164941	5.61773614647463	6.979464702904
FRAS1	-1.126360717	2.57703e-06	1.12763e-07	-11.0512824	26.96289136	5.58888052566383	6.94783337847165
SEPTIN8	-1.797740178	2.6951e-06	1.19091e-07	-10.99689116	21.19556564	5.56942511595313	6.92412105798008
PAICS	-1.065680661	2.6951e-06	1.19432e-07	-10.99405623	24.32123798	5.56942511595313	6.92287929497003
XPOT	-1.388946478	2.73424e-06	1.21928e-07	-10.97350945	23.67750283	5.56316336756591	6.91389654992613
SLC16A7	1.902911002	2.79122e-06	1.25247e-07	10.94688776	21.73501074	5.55420593168745	6.90223266784834
LAMP2	-1.359807242	3.01068e-06	1.35934e-07	-10.86605167	26.37804033	5.52133540244792	6.86667190334416
TCOF1	-1.567871965	3.06878e-06	1.39412e-07	-10.84120674	27.78238237	5.51303424490501	6.85569984238232
RAB3GAP2	-2.706245073	3.13698e-06	1.43821e-07	-10.81065778	17.90179736	5.50348825016337	6.84217769588466
ZCCHC8	-3.451311897	3.13698e-06	1.44259e-07	-10.80767565	17.40578717	5.50348825016337	6.84085708265467
L1CAM	0.98476564	3.15591e-06	1.46009e-07	10.7958658	31.46484509	5.50087539046284	6.83562037346303
TMPO	-2.743320733	3.21432e-06	1.49627e-07	-10.77192518	20.72482987	5.49291088945313	6.82499003151847
ARHGEF17	-2.845160186	3.21432e-06	1.50503e-07	-10.7662228	18.0934865	5.49291088945313	6.82245484312356
EXOSC9	-1.699375652	3.23148e-06	1.52207e-07	-10.75522904	21.27229647	5.4905985276313	6.81756537390273
SBNO1	-2.975783358	3.29268e-06	1.56008e-07	-10.73118408	19.25961268	5.48245047426444	6.80685313070469
IL6ST	-1.241713966	3.29702e-06	1.57132e-07	-10.72418873	23.61738503	5.48187841838208	6.80373536169321
FAM83D	-3.919751669	3.3008e-06	1.58232e-07	-10.71739941	19.20921401	5.48138078937092	6.80070568254469
PTPRF	1.022592023	3.37808e-06	1.62879e-07	10.68926732	28.14696586	5.47133006964152	6.7881349056978
ISYNA1	-1.638722509	3.42161e-06	1.65931e-07	-10.67125229	23.15031782	5.46576949348001	6.78007246948354
CHGA	1.2076467	3.52613e-06	1.72072e-07	10.63606134	24.94445413	5.45270168034019	6.76428979344242
CTTN	1.357519624	3.52613e-06	1.72965e-07	10.63105679	27.97096891	5.45270168034019	6.76204176880576
C1QTNF5	-2.260648478	3.65887e-06	1.80496e-07	-10.58992461	17.68102558	5.43665302076363	6.74353241811941
LDHB	-1.010529119	3.67784e-06	1.82457e-07	-10.57951732	30.08731502	5.4344071681454	6.73883947018338
UBAP2L	-2.421921742	3.79006e-06	1.90291e-07	-10.53910282	21.60123121	5.42135391471197	6.72058175161192
C1QL1	-2.230204426	3.79006e-06	1.90367e-07	-10.5387231	21.05147634	5.42135391471197	6.72040833410295
CNN3	-2.3675581	3.79006e-06	1.91201e-07	-10.53452706	21.66426351	5.42135391471197	6.7185098406512
SRSF11	-3.429588975	3.79006e-06	1.92249e-07	-10.52928196	20.6442921	5.42135391471197	6.71613591054142
SETDB1	-3.484356197	3.79404e-06	1.93509e-07	-10.52302162	18.67320116	5.42089809472103	6.71329883137147
RABGAP1	-1.875095234	3.84671e-06	1.97267e-07	-10.50459441	23.32452283	5.41491055352866	6.7049455600422
MXRA5	-2.480721201	3.92469e-06	2.03421e-07	-10.47522319	22.96998164	5.40619464123881	6.69160421506447
SF3B4	-1.959299181	3.92469e-06	2.03454e-07	-10.47506968	21.41077727	5.40619464123881	6.69153376729582
TRA2B	-2.302056383	3.94144e-06	2.05421e-07	-10.46588516	24.14918778	5.40434508025605	6.68735516094356
EMILIN2	-4.213889108	4.06338e-06	2.12908e-07	-10.55695345	21.49460715	5.3911125613344	6.67180801967685
TRPS1	-2.623775301	4.45347e-06	2.35287e-07	-10.33699328	18.67370416	5.35130146888512	6.6284020676571
AEBP1	-1.306881127	4.45347e-06	2.3583e-07	-10.33481453	24.22487302	5.35130146888512	6.62740094900462
CPSF2	-1.435513554	4.49101e-06	2.3907e-07	-10.32193202	22.45230764	5.34765597790545	6.62147491845509
ARSJ	1.933386139	4.49921e-06	2.41035e-07	10.31420934	20.38558273	5.34686373572691	6.61791989019187
MYLK	-1.437599629	4.49921e-06	2.42015e-07	-10.31038694	23.22107857	5.34686373572691	6.61615771577435
ERCC3	-2.132035267	4.63766e-06	2.50754e-07	-10.27698619	16.75310771	5.33370109389044	6.60075213043487
SEMA4B	0.895029068	4.77305e-06	2.59405e-07	10.2451345	27.13770514	5.32120401616584	6.58602165719765
LAMA1	-0.920421558	4.84658e-06	2.64752e-07	-10.22601272	29.58171635	5.31456461419216	6.57716075044358
EPHA2	0.987543254	4.91142e-06	2.69662e-07	10.20881317	25.60513174	5.30879292559492	6.56918024877532
CTSV	1.016120926	5.06434e-06	2.7947e-07	10.17544557	30.35296434	5.2954771451773	6.55366480507176
YBX3	-2.084680283	5.07312e-06	2.81369e-07	-10.16913227	22.02127835	5.29472486472351	6.55072375292318
CD44	0.87914462	5.07475e-06	2.82874e-07	10.16416047	27.54368172	5.29458534775855	6.54840696832754
OSBPL9	-3.442866046	5.14942e-06	2.88471e-07	-10.14591435	19.43266137	5.28824168454807	6.53989783995372
ENPP5	-1.644526076	5.28598e-06	2.97594e-07	-10.11697266	21.12236232	5.27687448439501	6.52637582915156
MFGE8	1.3456732	5.30793e-06	3.00309e-07	10.10854252	29.351683	5.27507481316521	6.52243165217742
SPON2	3.882732011	5.34675e-06	3.03996e-07	10.0972274	17.01049269	5.27191012189531	6.51713213082992
SHTN1	-2.231873334	5.51611e-06	3.15162e-07	-10.063832	19.74860996	5.25836708188765	6.50146615217611
NCR3LG1	-2.210138464	5.55392e-06	3.18871e-07	-10.053022	20.79580819	5.25540038022292	6.49638497624989
LINGO1	-1.650230008	5.57296e-06	3.21517e-07	-10.04539005	21.57301669	5.25391407408746	6.49279605909745
RBM12	-1.818985473	5.67696e-06	3.29099e-07	-10.0238914	17.01009031	5.24588416581342	6.48267343735054
NCKAP1	-1.114179097	5.68853e-06	3.31355e-07	-10.01759638	25.14588625	5.24499994720228	6.47970647171231
CP	1.046196631	6.14129e-06	3.5944e-07	9.942882064	31.62925292	5.2117403941622	6.44437359441503
ITGA3	1.202829251	6.18059e-06	3.64261e-07	9.930690466	26.48714376	5.2089700651193	6.43858732447995
GPX3	-1.469970283	6.18059e-06	3.65186e-07	-9.928370934	24.5153492	5.2089700651193	6.4374858802048
CNTN1	-1.513705626	6.36033e-06	3.77992e-07	-9.89688969	23.96555361	5.19652035078853	6.42251739167765
HSPB1	-1.032801512	6.36033e-06	3.80008e-07	-9.892036671	27.91860045	5.19652035078853	6.42020726043771
TGFBRAP1	-1.555586119	6.36033e-06	3.81123e-07	-9.88936552	22.47823325	5.19652035078853	6.4189348416459
CILP	-1.587076406	6.37058e-06	3.83513e-07	-9.883667598	26.76931799	5.19582102616816	6.41621991011767
COPS6	-2.137075606	6.413e-06	3.87854e-07	-9.873415818	19.63088599	5.19293876008276	6.41133172524862
SERPINA1	1.829903906	6.42803e-06	3.90555e-07	9.867098801	28.65928243	5.19192210502567	6.40831779785701
DYNC1I2	-1.103912827	6.56148e-06	4.02232e-07	-9.840318601	25.18429125	5.18299819060328	6.39552338159956
IMPDH2	-1.451171729	6.56148e-06	4.03298e-07	-9.837915584	21.96578917	5.18299819060328	6.39437393170207
RPL22	-1.629845842	6.56148e-06	4.04845e-07	-9.834438924	25.23322948	5.18299819060328	6.39271122006773
TBC1D8B	-2.212757762	6.56148e-06	4.05978e-07	-9.831903638	20.3724936	5.18299819060328	6.39149750025895
PTPRK	1.050908896	6.65126e-06	4.13869e-07	9.814445745	28.41324157	5.17709607511604	6.38313710230941
ARHGAP29	-2.059097418	6.65126e-06	4.1524e-07	-9.811449222	22.6840947	5.17709607511604	6.3817008176294
DCTN1	-1.951898184	6.66145e-06	4.17733e-07	-9.806027648	22.21756705	5.17643122751779	6.37910121505855
ZBTB48	-1.378181628	6.87516e-06	4.33051e-07	-9.773459961	22.03598194	5.16271719039828	6.363460954191
XRCC5	-1.208138081	7.09849e-06	4.49096e-07	-9.740644547	25.24384615	5.14883402514183	6.34766081308617
PCDH1	1.119840429	7.13075e-06	4.53125e-07	9.732603245	26.15561881	5.14686478940039	6.34378197608493
ADAMTS1	-1.388905378	7.31352e-06	4.66777e-07	-9.705910679	23.93711444	5.13587354662199	6.33089055155377
PLOD2	1.103890513	7.55745e-06	4.85296e-07	9.671013796	26.40021963	5.12162471742781	6.31399328829544
RPL6	-1.56980787	7.55745e-06	4.89118e-07	-9.663988837	25.4390182	5.12162471742781	6.31058635444138
PDGFRL	2.571739478	7.55745e-06	4.90047e-07	9.662290733	22.58173084	5.12162471742781	6.30976226515153
ROR1	-1.939058534	7.55745e-06	4.90771e-07	-9.660969345	21.58146982	5.12162471742781	6.30912110795008
RUVBL1	-1.30059637	7.55993e-06	4.93039e-07	-9.656842992	25.21412986	5.12148222576261	6.30711872612868
CD63	1.019256168	7.6181e-06	4.98956e-07	9.646175798	25.79232336	5.11815333081354	6.30193775056846
CNTN4	-3.590574054	7.6529e-06	5.03368e-07	-9.775938001	22.28714167	5.11617396153425	6.29811439678359
PTK7	0.808948222	7.76009e-06	5.12581e-07	9.622116828	29.07766412	5.11013324185048	6.29023749598261
IARS1	-1.25447666	7.81227e-06	5.19829e-07	-9.609598532	24.36559833	5.10722275546562	6.28413949592262
ENAH	-1.42547731	7.81227e-06	5.20383e-07	-9.608648814	24.99313672	5.10722275546562	6.2836768995178
EIF3C	-1.059692431	7.96827e-06	5.32995e-07	-9.587328348	25.94378857	5.09863595852971	6.27327686504959
ANOS1	-1.369841368	8.16903e-06	5.487e-07	-9.561521857	25.76943673	5.08782950903151	6.26066503980392
NEK5	1.596241599	8.21096e-06	5.53805e-07	9.553304076	22.91733043	5.08560606354694	6.25664312756732
LTBP2	1.033806639	8.51108e-06	5.76419e-07	9.517852213	23.77682861	5.07001532730903	6.23926171234944
FGF18	1.46888855	8.61466e-06	5.85835e-07	9.503528986	25.93230864	5.06476185844087	6.23222468548338
TPD52L2	-1.49483281	8.7159e-06	5.95149e-07	-9.489601709	23.04919891	5.05968776118133	6.22537429178939
SH3GLB2	-2.00627852	8.82481e-06	6.05045e-07	-9.475057192	16.60593415	5.05429463629026	6.21821232365347
NAAA	-2.021247589	9.02236e-06	6.21105e-07	-9.451989767	22.69208598	5.04467984816557	6.20683497459655
BCAT1	-2.957519998	9.08698e-06	6.28086e-07	-9.442161491	20.55757604	5.04158042780741	6.2019808868865
TIMP1	0.996391534	9.13921e-06	6.34243e-07	9.433589176	26.40932527	5.03909134337655	6.19774431729212
FN1	1.388900795	9.1805e-06	6.39667e-07	9.426111956	33.43923946	5.03713366505937	6.19404605367134
FCHO2	-2.446966324	9.39795e-06	6.57438e-07	-9.402080735	21.16224463	5.02696686988785	6.18214519725263
ANK3	-2.039236518	9.44094e-06	6.65404e-07	-9.391532802	17.9059072	5.02498476242979	6.17691459274777
MON2	-1.861085564	9.44094e-06	6.67537e-07	-9.38873138	21.97525837	5.02498476242979	6.17552465737838
RABL6	-1.574317895	9.44094e-06	6.68861e-07	-9.386998148	23.97598385	5.02498476242979	6.17466412618607
FOXK1	-2.33262095	9.44094e-06	6.7097e-07	-9.384243627	18.52528296	5.02498476242979	6.173296897306
FBXW7	1.460502969	9.53941e-06	6.80627e-07	9.371749427	22.19906364	5.02047848500953	6.16709082673826
CBX5	-1.327808921	9.55655e-06	6.84513e-07	-9.366774481	23.74917323	5.01969886362168	6.16461829950274
ENO3	-1.322436419	9.56485e-06	6.87773e-07	-9.362625004	24.86555364	5.01932183637198	6.16255487733804
CDK1	-1.079205066	9.63798e-06	6.95718e-07	-9.352599906	23.46994468	5.01601397924861	6.15756676019051
SEMA3A	1.145309939	9.64112e-06	6.98632e-07	9.348953518	23.91949341	5.0158725115779	6.15575152590544
DDX21	-1.383874705	9.78433e-06	7.11736e-07	-9.332755225	24.14240118	5.00946890810156	6.14768106676274
RUVBL2	-1.228675111	9.94923e-06	7.26504e-07	-9.314878898	25.5386424	5.00221052927348	6.13876199021228
FBLN1	1.062931028	1.01219e-05	7.41937e-07	9.296610384	28.97670296	4.99473795764793	6.12963297034625
GLT8D1	-1.369714775	1.01258e-05	7.46451e-07	-9.291343283	20.9838646	4.99457065484313	6.12699869581312
SART3	-1.804877669	1.01258e-05	7.47868e-07	-9.289697451	21.21686759	4.99457065484313	6.12617504910139
TMPO	-2.32988987	1.01451e-05	7.52114e-07	-9.412603342	25.68703186	4.99374366777956	6.12371632720278
GARS1	-0.97296474	1.02704e-05	7.64271e-07	-9.27088049	24.59903283	4.9884126416598	6.116752619257
IDS	0.981896232	1.0318e-05	7.72349e-07	9.261772958	24.8965145	4.98640447646271	6.11218641142014
