id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
PLEKHG3	1202.311578	0.181966929	0.074141503	2.454319404	0.014115154	0.043695429	1.8503143792255	1.35956399240961
ZMYM2	647.7905988	0.299458848	0.122036442	2.453847749	0.014133681	0.043744765	1.84974471502378	1.35907391218786
RSPO4	7.178607768	-2.409889469	0.982362772	-2.453156346	0.014160878	0.043820913	1.84890981876956	1.35831857824196
AMIGO1	304.1536106	0.352025026	0.143507539	2.453007199	0.01416675	0.043831059	1.84872977000344	1.35821803625226
ATP10D	158.2050349	-0.545907496	0.222555728	-2.452902473	0.014170875	0.043835794	1.84860333281963	1.35817112264003
RAB3A	156.5646793	0.360255228	0.146893581	2.452491282	0.014187082	0.043877894	1.84810692107639	1.35775422535731
RP11-876N24.5	41.15304441	0.785308608	0.320263477	2.452070449	0.014203685	0.043921205	1.84759896776149	1.35732575331043
ARHGAP18	116.1975676	0.520162428	0.212143203	2.451940113	0.014208831	0.043929077	1.84744165121632	1.35724792166111
HGSNAT	720.6624716	-0.236599773	0.096524644	-2.451185135	0.01423867	0.044013276	1.84653057521017	1.35641630478919
PPIA	16649.0175	-0.236670283	0.096574243	-2.450656355	0.014259602	0.044069916	1.84589259591585	1.35585777728158
MYEOV2	264.984359	-0.405520332	0.165500781	-2.450262348	0.014275216	0.044109558	1.84541731167067	1.35546729404936
ZNF252P	562.3041288	0.293314317	0.11971031	2.450200969	0.01427765	0.044109558	1.84534326847154	1.35546729404936
PET100	199.6253044	-0.451922913	0.184461288	-2.449960739	0.014287179	0.044130929	1.84505351408361	1.35525693012527
TEC	63.38517825	0.551128893	0.224974283	2.449741749	0.014295871	0.044149704	1.84478937937769	1.35507220378738
LRIG3	827.4616459	-0.432922368	0.176750253	-2.449345115	0.014311625	0.04419028	1.84431105188202	1.35467324663708
SERTAD2	1056.123182	-0.38607314	0.15764947	-2.448933956	0.014327972	0.044232671	1.84381527586487	1.3542568348665
RP11-385J1.2	11.34404711	-1.453738304	0.593674364	-2.448713286	0.014336752	0.044251692	1.84354922720727	1.3540701190404
GALNT14	941.8425939	-0.26828723	0.109578503	-2.448356395	0.014350962	0.044279376	1.84311898553011	1.35379850797548
GJC1	739.7218879	0.4207845	0.17186263	2.448376931	0.014350144	0.044279376	1.84314374087482	1.35379850797548
EIF3C	14578.85649	0.25225602	0.103050873	2.447878529	0.014370009	0.044330049	1.84254295986514	1.35330178865515
UBASH3B	282.7957069	0.585258624	0.239108788	2.447666721	0.014378459	0.044348017	1.84228765662757	1.35312579466453
CTD-2037K23.2	54.02894524	-0.622739415	0.254449066	-2.447403034	0.014388984	0.04437238	1.84196987032825	1.35288727641876
ARHGAP44	50.22722147	-0.835907977	0.341598909	-2.447045223	0.014403277	0.044400248	1.84153868699466	1.35261460410316
COL12A1	3841.700143	-0.272076342	0.111185347	-2.447052148	0.014403	0.044400248	1.84154703931117	1.35261460410316
MARS	5369.840559	0.165119055	0.067480264	2.44692365	0.014408136	0.044407125	1.8413922008152	1.35254734295001
SLC16A13	87.44000314	-0.459078206	0.187627313	-2.44675575	0.014414849	0.044416439	1.84118990262092	1.35245626309153
HOXD8	114.3297058	-0.405104236	0.165570924	-2.446711211	0.01441663	0.044416439	1.84113624748423	1.35245626309153
ADA	207.4919686	-0.42128073	0.172186697	-2.446650859	0.014419044	0.044416439	1.8410635329098	1.35245626309153
UBE2J2	3015.712432	0.180772038	0.073890476	2.44648631	0.014425628	0.044428619	1.84086527134395	1.35233718597139
FUT2	4.171823022	2.636068574	1.0775422	2.446371542	0.014430221	0.044434666	1.84072701760051	1.3522780799247
ZNF394	200.6306106	-0.399059602	0.163141091	-2.446101107	0.01444105	0.044459908	1.84040122832957	1.352031440313
TIFA	146.5835022	-0.555331555	0.227073705	-2.445600453	0.014461116	0.044510121	1.83979819017153	1.35154122509378
PARVB	331.2727785	-0.312225864	0.127670355	-2.445562747	0.014462628	0.044510121	1.83975278434459	1.35154122509378
SRRT	775.5527382	-0.317642636	0.129915882	-2.444986942	0.014485739	0.04452848	1.8390593440615	1.35136212945623
PIGU	631.65994	-0.288183387	0.11786861	-2.4449545	0.014487042	0.04452848	1.83902028079655	1.35136212945623
GGA2	1004.028662	0.296221418	0.121153012	2.445019018	0.01448445	0.04452848	1.8390979910712	1.35136212945623
LRSAM1	485.1261452	-0.273189355	0.111731695	-2.445047977	0.014483287	0.04452848	1.83913286327973	1.35136212945623
FAM84A	102.4944046	-0.457287506	0.187012692	-2.445221778	0.014476309	0.04452848	1.83934215535365	1.35136212945623
C12orf55	15.73114138	-1.524089738	0.623276613	-2.445286263	0.014473721	0.04452848	1.83941980322636	1.35136212945623
KIAA1211L	122.2737612	-0.582808831	0.238366344	-2.445013087	0.014484689	0.04452848	1.83909082507422	1.35136212945623
KDM5A	875.5295334	0.4512619	0.18459935	2.444547613	0.014503394	0.044570633	1.83853035480018	1.35095119794311
AC006262.5	2.824247425	4.897537854	2.004390438	2.443405118	0.014549395	0.044703869	1.83715506534641	1.34965488821848
SFR1	63.38216947	-0.608972811	0.249251655	-2.443204686	0.014557478	0.044720573	1.83691385754732	1.34949264051645
ZNF280C	73.43642357	-0.627999807	0.257160452	-2.442054372	0.014603947	0.044855169	1.83552975184182	1.34818750270182
ZBTB37	95.28904747	0.620702384	0.254200722	2.44178057	0.014615027	0.044881042	1.83520037798426	1.34793706865036
CABP7	14.20546064	1.166020882	0.477580639	2.441516229	0.014625731	0.044905751	1.834882418488	1.3476980361097
MYO5A	615.236732	0.430781936	0.176461409	2.441224613	0.014637547	0.044933867	1.83453169743228	1.34742620449858
ARHGAP22	80.77133583	0.709866657	0.290807351	2.441020336	0.01464583	0.044951125	1.83428601119947	1.34725943462757
MRPL1	411.1874365	-0.410900743	0.16839627	-2.440082212	0.01468392	0.045059845	1.83315799025721	1.34621030652609
TMEM40	12.85003938	1.464723419	0.600358319	2.439748686	0.014697483	0.045093275	1.83275703346992	1.34588822193944
POGZ	2202.818729	0.252052589	0.103335749	2.439161593	0.014721384	0.045158406	1.83205135879552	1.34526139618954
AC004951.5	34.54447256	0.998034342	0.409394332	2.437831359	0.014775665	0.045316689	1.83045296396066	1.34374182876361
ADM	44.6954346	0.777926579	0.319139919	2.437572155	0.014786263	0.045340962	1.8301415733696	1.34350926967797
SLC24A1	435.1751362	-0.375588722	0.154105503	-2.43721811	0.014800749	0.045357536	1.82971630633909	1.34335054606111
HMOX1	172.0866792	0.34817353	0.142860332	2.437160296	0.014803116	0.045357536	1.82964685763427	1.34335054606111
TAMM41	155.4168854	-0.408654041	0.167671979	-2.437223223	0.01480054	0.045357536	1.82972243901437	1.34335054606111
KLK1	3.49771686	-2.504055885	1.027475258	-2.437096041	0.014805746	0.045357536	1.82956970542961	1.34335054606111
CTC-228N24.3	173.1630662	-0.657607016	0.269823245	-2.437177038	0.01480243	0.045357536	1.82966698399942	1.34335054606111
SNHG1	417.8194865	0.38471541	0.157861334	2.437046498	0.014807775	0.045357536	1.82951019318822	1.34335054606111
ATP1A3	80.39392508	-1.231052222	0.505229981	-2.43661752	0.014825351	0.045403142	1.8289950156326	1.34291409194365
HSDL2	519.7894947	-0.240790683	0.098837889	-2.43621839	0.014841721	0.045436803	1.82851573669396	1.34259223381781
TOX	1251.715925	0.208813844	0.085711431	2.436242645	0.014840726	0.045436803	1.82854485309462	1.34259223381781
RELN	35.98034648	-3.453858843	1.417783236	-2.436097956	0.014846663	0.0454437	1.82837114927894	1.34252631584974
DCAF8	1058.758153	0.184051702	0.075576952	2.435288774	0.014879909	0.045537212	1.82739972476586	1.34163356243586
LMBRD2	140.8149314	-0.485845126	0.199542623	-2.434793724	0.014900281	0.045590084	1.82680554127909	1.34112960760714
LAMTOR5-AS1	7.186625786	-2.18347422	0.896808993	-2.434714903	0.014903527	0.045590084	1.82671094129416	1.34112960760714
AC004540.4	2.791023052	-3.282509532	1.34823463	-2.434672318	0.014905281	0.045590084	1.82665983207019	1.34112960760714
GNG13	63.25837658	0.731559611	0.30048946	2.434559972	0.014909909	0.045595986	1.82652500717869	1.34107338836147
FBRSL1	2552.346326	0.261557605	0.107451926	2.434182572	0.014925465	0.045635297	1.82607212962652	1.34069911868393
SEC61G	381.8947412	-0.400323805	0.164470176	-2.43402065	0.014932143	0.045643845	1.82587785963687	1.34061777810249
CDKAL1	297.5817334	0.329421056	0.135342337	2.433983805	0.014933663	0.045643845	1.82583365338889	1.34061777810249
MGARP	10.84605637	-1.573822838	0.646750718	-2.43343037	0.014956512	0.045705412	1.82516967624256	1.34003237186506
RPL9	3750.281205	-0.211858113	0.087089663	-2.432643623	0.014989046	0.045796549	1.8242260075867	1.33916724703379
GGT7	664.0406492	-0.257417805	0.105842437	-2.432085007	0.015012184	0.04585895	1.8235561212044	1.33857589322637
CLIP1	928.105455	0.281439966	0.115749044	2.431466869	0.015037824	0.045928971	1.82281500238551	1.337913284476
NEIL2	150.687427	0.404965639	0.166602125	2.430735136	0.015068225	0.046013507	1.82193790349871	1.3371146649594
CBLC	120.5754813	0.436793832	0.179750793	2.429996688	0.015098961	0.046099032	1.82105293664667	1.33630819394814
FAM86B1	340.4058759	-0.320188531	0.131815993	-2.429056775	0.015138162	0.046202019	1.81992685150137	1.33533904562569
ITSN2	244.7130834	0.691697776	0.284756599	2.429084272	0.015137013	0.046202019	1.819959816091	1.33533904562569
NUP50	1173.349476	0.301497278	0.124126241	2.428956799	0.015142337	0.046206415	1.81980709261144	1.33529772561926
TIMM8A	154.3171611	-0.411188906	0.169336669	-2.428233113	0.015172588	0.046290365	1.81894033495112	1.33450939478727
SHOX2	99.17329236	0.490094822	0.201890183	2.427531715	0.015201958	0.046363227	1.8181004716716	1.33382634364203
EIF3J-AS1	46.33921779	-0.840390207	0.346190315	-2.427538179	0.015201687	0.046363227	1.81810821375678	1.33382634364203
MAZ	5128.102498	0.177660454	0.073203087	2.426953017	0.015226228	0.046428865	1.81740767129822	1.33321193296665
CDK16	4268.581472	0.141795821	0.058428907	2.426809402	0.015232256	0.046438866	1.81723576995401	1.3331183939282
CASP8	456.1602459	-0.295755649	0.12187914	-2.426630595	0.015239764	0.046447125	1.81702175834362	1.3330411629465
SLC6A11	239.7649248	-0.328141295	0.135225998	-2.426613962	0.015240463	0.046447125	1.8170018390797	1.3330411629465
SEC13	2100.372581	-0.158578707	0.065351639	-2.4265452	0.015243351	0.04644755	1.81691955000213	1.33303718908783
NAGPA	168.4091195	0.372534615	0.153532467	2.42642239	0.015248511	0.046454895	1.81677256261592	1.33296851720355
DAND5	2.205298821	-3.667814469	1.512065709	-2.425697803	0.015278987	0.046539348	1.81590543861988	1.33217970532058
PSMA5	1224.855405	-0.217673239	0.089744284	-2.42548305	0.01528803	0.046558498	1.81564847372766	1.33200103868535
MYEF2	433.1734523	-0.321986969	0.132814849	-2.424329606	0.015336679	0.046689824	1.81426867220711	1.33077776316435
UNC50	157.3888571	-0.380141576	0.156800734	-2.424360947	0.015335355	0.046689824	1.81430616602929	1.33077776316435
ABHD12	809.6323429	-0.231109121	0.095344317	-2.423942269	0.015353046	0.046731231	1.8138054488671	1.33039277858481
IRF7	221.5741686	0.326789146	0.134851744	2.423321605	0.015379305	0.046802726	1.81306329011878	1.329728850937
LINC00669	16.62294676	-4.738317451	1.956012404	-2.422437322	0.015416785	0.046908338	1.81200618415381	1.32874995418172
CHFR	514.396026	0.576120256	0.237858678	2.422111565	0.015430612	0.046933506	1.81161684885895	1.32851700215698
SH3BP4	3138.092811	-0.264883305	0.109358034	-2.422165949	0.015428303	0.046933506	1.81168184051277	1.32851700215698
SDAD1P1	17.52457633	-1.144765009	0.472735103	-2.421578179	0.015453277	0.046993982	1.81097941060112	1.32795775379899
MEGF9	679.665861	0.28315899	0.116969962	2.4207838	0.015487085	0.047088319	1.81003031804121	1.32708681310484
IRF8	89.20529287	-0.56747144	0.234438642	-2.420554197	0.015496869	0.04710959	1.80975603817672	1.32689067545849
MRFAP1	3144.133974	-0.178368999	0.07371818	-2.41960666	0.015537303	0.047224011	1.80862436480599	1.32583712862561
ARID2	929.3392291	0.359194792	0.148478562	2.419169389	0.015555994	0.047272317	1.80810223303341	1.32539311071478
PDZD7	51.14649478	0.714713391	0.295488813	2.418749411	0.015573965	0.047318416	1.80760080564629	1.32496980195563
MAML1	1271.821079	-0.363369172	0.150258243	-2.418297763	0.015593311	0.047368677	1.80706165925916	1.32450874488199
NDUFV2P1	21.51762819	-1.087049807	0.449623797	-2.41768744	0.015619487	0.047439664	1.80633323401364	1.32385839560211
LRRC47	2022.298519	0.221395278	0.091588289	2.417288077	0.015636636	0.047474683	1.80585667351268	1.3235379264711
MMP10	118.8433657	-0.583474876	0.241372366	-2.417322603	0.015635153	0.047474683	1.80589786455021	1.3235379264711
NRROS	186.0448601	0.381701104	0.157924448	2.416985515	0.01564964	0.047505626	1.80549564839304	1.32325495466841
PUS3	136.0064734	-0.51031692	0.211188353	-2.416406552	0.015674549	0.047571309	1.80480494616737	1.32265489811436
TOR1A	2046.653343	-0.16372197	0.067759136	-2.416234602	0.015681954	0.047571309	1.80459982439736	1.32265489811436
THNSL2	250.0296543	-0.286931587	0.11875138	-2.416237921	0.015681811	0.047571309	1.80460378464326	1.32265489811436
SKA1	233.650862	0.384741324	0.159232671	2.416220994	0.01568254	0.047571309	1.80458359607457	1.32265489811436
CCNF	1123.450576	0.198171022	0.082054571	2.415112514	0.01573035	0.04770777	1.80326161422493	1.32141088315453
PIP5KL1	124.8779749	-0.407081469	0.168564652	-2.414987146	0.015735765	0.047715629	1.80311213885164	1.32133934681487
GOLGA2	437.0135597	-0.301919756	0.125171223	-2.412054058	0.015862929	0.048092599	1.79961661959773	1.31792175233233
RELL2	59.47549313	0.635317795	0.263435667	2.411662024	0.015879994	0.048135699	1.79914966600007	1.31753271721874
PIBF1	104.0816985	-0.549193211	0.227730293	-2.411594893	0.015882918	0.048135925	1.79906970626157	1.31753067818483
C2CD5	700.8269124	-0.584970008	0.242663508	-2.41062207	0.015925341	0.04825584	1.79791125959966	1.31645012011717
MTERF	121.0108032	-0.492570545	0.204366199	-2.410234894	0.015942253	0.048298423	1.79745030299481	1.31606704923977
KLHL23	515.1367543	-0.229060057	0.095039784	-2.410149173	0.015945999	0.048301112	1.79734826747799	1.31604287069974
TTC23	113.8587602	-0.535882829	0.222429161	-2.409229194	0.015986255	0.048405693	1.79625326379141	1.31510355791989
NUDT2	198.9184414	-0.322152947	0.133713984	-2.409268922	0.015984515	0.048405693	1.79630053649703	1.31510355791989
BHLHA15	34.30772957	0.725905584	0.30131425	2.409131278	0.015990545	0.048410007	1.79613673409873	1.3150648545609
ING1	299.7116236	0.312467115	0.1297081	2.409002323	0.015996196	0.04841844	1.79598328313335	1.31498920725913
KIAA1045	13.13699358	1.969700748	0.818129406	2.407566254	0.016059248	0.048600583	1.79427479511567	1.31335852102239
SAP18	1401.476773	-0.272524342	0.113251109	-2.406372397	0.016111832	0.048750986	1.79285507520737	1.31201659616998
CGN	1220.281181	-0.228110203	0.094806734	-2.406054858	0.016125843	0.048784645	1.79247757277464	1.31171685097129
HSF2	268.2677089	0.322500293	0.134063241	2.405583296	0.016146671	0.048838909	1.79191700369564	1.31123404621307
DCTN3	900.8797107	0.246707471	0.102559394	2.405508275	0.016149986	0.048840195	1.79182784981123	1.31122261075388
RP11-1L12.3	2.711829569	-4.27838865	1.778893922	-2.405083629	0.016168765	0.048888235	1.79132315103785	1.31079564168068
ABCB8	579.5483884	0.251658988	0.10474812	2.402515549	0.016282742	0.04922405	1.78827245846427	1.30782265677926
TTLL12	2014.152103	0.164133964	0.06832047	2.402412672	0.016287323	0.049229089	1.7881502908828	1.30777820091085
PWWP2B	462.0736732	0.282111889	0.117467522	2.401616071	0.01632283	0.049327586	1.78720454246739	1.30691013757925
GJB3	388.4994932	-0.30527911	0.127177521	-2.400417219	0.016376394	0.049480608	1.78578172151999	1.30556497255499
POMK	12.67900514	1.647674291	0.68644434	2.400302829	0.016381513	0.049487225	1.78564598919307	1.305506898603
RRM2	2785.483435	-1.245259493	0.518866894	-2.399959425	0.016396889	0.049516676	1.78523854331188	1.30524851672037
BMP8A	26.09510046	0.843853523	0.351612346	2.399954192	0.016397124	0.049516676	1.78523231905361	1.30524851672037
RP11-33B1.1	47.77210884	-0.619194185	0.258009982	-2.399884605	0.016400241	0.049517239	1.78514976998882	1.30524357886059
ATF7	712.3688356	0.331923381	0.138335189	2.399413936	0.01642134	0.049572084	1.78459140684745	1.30476282306226
NBAS	523.4676394	-0.341045124	0.142161557	-2.398996829	0.016440057	0.049619722	1.78409668103304	1.30434567324003
ERP29	2104.299016	-0.232313987	0.096873256	-2.398123039	0.016479329	0.049729369	1.78306047574146	1.30338705135609
TEX10	1047.794888	-0.15234032	0.063534206	-2.397768535	0.016495285	0.049768632	1.78264017645946	1.30304429662822
DNAJC25-GNG10	130.3773743	-0.499557732	0.208360399	-2.397565631	0.016504424	0.049776173	1.78239962783089	1.30297849681688
LINC01029	3.783133147	-3.550917256	1.481074854	-2.397527205	0.016506155	0.049776173	1.78235408099278	1.30297849681688
LL22NC03-N14H11.1	4.959537687	2.952534674	1.231496957	2.397516826	0.016506623	0.049776173	1.78234176758992	1.30297849681688
TIMMDC1	2006.182644	-0.227173752	0.094778455	-2.396892322	0.016534782	0.049852191	1.78160152659371	1.30231574972345
PMS2P5	5.931708297	2.31476744	0.965882274	2.396531649	0.016551064	0.049892378	1.78117408198038	1.3019657959673
COL25A1	13.50351077	1.796067171	0.749504815	2.396338404	0.016559794	0.049909788	1.78094507004025	1.30181427486691
MMP25	21.82226718	0.923401131	0.385370919	2.396135997	0.016568941	0.049920981	1.78070524852416	1.30171688889653
DPP3	2194.959328	-0.226223345	0.094412144	-2.39612549	0.016569416	0.049920981	1.78069279830649	1.30171688889653
ASUN	1669.28532	0.159116676	0.066415156	2.39578864	0.016584651	0.04995797	1.78029366314775	1.30139521712957
BAI3	6.158144829	1.956034801	0.816751369	2.394896263	0.016625068	0.050070794	1.7792365696661	1.30041552170106
RP11-181G12.2	100.9142467	0.446225877	0.186335847	2.394739851	0.016632161	0.050083229	1.77905131966786	1.30030767876578
FAM120C	129.7546595	0.390377587	0.163082613	2.393741309	0.016677507	0.050210826	1.77786886839022	1.29920263414664
CSPG4	137.5077594	0.443327532	0.185211171	2.393632795	0.016682441	0.050216734	1.77774040242323	1.29915153638419
SLC47A1	38.88905042	0.933741134	0.39014766	2.393301895	0.016697496	0.050253097	1.77734865190145	1.2988371683639
PCDHB10	7.594935836	-2.020848551	0.844564191	-2.392770819	0.016721682	0.050316927	1.77672003990069	1.29828589037073
IQUB	2.448568764	-3.825932639	1.599033033	-2.39265391	0.016727011	0.050323999	1.77658165749432	1.29822485495098
SEC24A	513.6266856	-0.272979972	0.114101651	-2.39242788	0.016737317	0.050337079	1.77631415837872	1.29811198964161
LSM4	1427.472686	-0.187799327	0.078495866	-2.3924741	0.016735209	0.050337079	1.77636885952491	1.29811198964161
SPEN	5979.32883	0.26024849	0.108794579	2.392108993	0.016751867	0.050371871	1.77593678369504	1.29781191751861
FDX1	130.7708715	-0.398891875	0.166776236	-2.391778854	0.016766942	0.050408229	1.77554613796798	1.29749856042811
