id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
NFIC	-0.352405284	0.043676365	0.0106634	-3.036646779	21.60873422	1.97210429945503	1.35975351330086
FDPS	-0.180974215	0.043676365	0.010669036	-3.036358575	25.32533834	1.97187481945032	1.35975351330086
ARMC6	0.324399993	0.043922203	0.010746441	3.032415808	22.94232205	1.96873534132765	1.35731588516203
SMC3	-0.154150987	0.043922203	0.010746569	-3.032409295	26.08992785	1.96873016851159	1.35731588516203
OSTM1	0.711317307	0.043922203	0.01075071	3.03219916	16.99356234	1.96856285306001	1.35731588516203
PUS10	-0.449765339	0.043922203	0.010753924	-3.032036163	16.69519571	1.9684330370887	1.35731588516203
SLC27A1	-0.991901934	0.044003611	0.010780076	-3.030711408	18.64748321	1.96737817734369	1.35651168321776
ACBD3	0.20903502	0.044022787	0.010790997	3.030159148	23.76551105	1.96693842819981	1.35632246654399
GTSE1	-1.203309614	0.044101942	0.010829103	-3.034958689	19.12574419	1.9654075155154	1.35554228623932
CCDC168	0.354941204	0.044101942	0.010820343	3.030666857	25.1210022	1.96575897207176	1.35554228623932
ROMO1	-0.244898576	0.044101942	0.010829103	-3.028236611	23.26676797	1.9654075155154	1.35554228623932
TRMT1	-0.756209926	0.044218247	0.010870163	-3.028295497	21.37935536	1.96376394354298	1.35439847870252
ANAPC4	-0.399052182	0.044218247	0.010865427	-3.026410244	20.37591862	1.96395320168585	1.35439847870252
DHX36	0.14239699	0.044234224	0.010880344	3.025662024	25.6960106	1.96335737348526	1.35424158714405
SNX2	0.125339462	0.044269074	0.010895174	3.024919166	25.20288768	1.96276582951718	1.3538995622971
LCT	-0.424187033	0.044476812	0.010952588	-3.022052715	22.02695952	1.96048324873998	1.35186634958308
PRMT3	0.217229312	0.044555647	0.0109783	3.020773915	24.22312955	1.95946490558534	1.35109724548749
RNF121	0.500326218	0.044999229	0.011093957	3.015058494	17.35567992	1.95491352177239	1.34679492720052
CENPU	-0.676394325	0.04503252	0.011108531	-3.014342567	18.32033157	1.95434336867168	1.34647374942898
UBE2Z	-0.165485116	0.045060739	0.011126894	-3.013441789	26.13798473	1.95362604922452	1.34620169008688
DDOST	-0.194931734	0.045060739	0.011135338	-3.01302809	26.13964728	1.95329659593511	1.34620169008688
MBD2	-0.508517059	0.045060739	0.011139797	-3.012809757	21.84946315	1.95312272321822	1.34620169008688
DCK	-0.163645617	0.045060739	0.011140972	-3.012752272	23.8828805	1.95307691725733	1.34620169008688
OSBPL8	-0.599991265	0.045279825	0.01120154	-3.01175409	22.3839449	1.95072226594362	1.34409526030214
TMEM205	-0.274738798	0.045505869	0.011263893	-3.006768315	23.73901657	1.94831148371069	1.34193258773981
RREB1	-1.393499697	0.045511224	0.011271652	-3.018340903	18.73863148	1.94801242806165	1.341881484219
SVBP	-0.579481201	0.045707852	0.011326811	-3.003730623	18.15275485	1.94589234609857	1.34000918751545
ALDH7A1	-0.164688959	0.045741565	0.011341632	-3.00301755	26.4968465	1.94532444830043	1.33968898054176
ICA1	0.469788698	0.04588399	0.011388725	3.000757949	18.82573944	1.94352489369604	1.33833882355982
RBX1	-0.404263165	0.04588399	0.011389919	-3.000700762	22.65250021	1.94347936441766	1.33833882355982
DIDO1	-0.427597654	0.04592472	0.011406521	-2.999906451	22.57416464	1.94284679562506	1.337953482879
WIPI2	-0.33519838	0.045985319	0.011428073	-2.998877069	20.75650177	1.94202699410344	1.33738079646936
GTF2I	-0.158017466	0.046137018	0.011472295	-2.996771004	26.21344245	1.94034969403114	1.33595047890891
RPRD2	-0.300589152	0.046153227	0.01148285	-2.996269533	23.04638677	1.93995030830916	1.33579792802275
BROX	0.303201959	0.046626365	0.011613635	2.990093778	23.77345847	1.93503182734496	1.33136844090357
IKZF2	-0.99236852	0.046626365	0.011620526	-2.989770321	17.93408284	1.93477421327725	1.33136844090357
ZBTB1	-0.483617518	0.046626365	0.011626732	-2.989479165	18.86677298	1.93454233804975	1.33136844090357
RWDD4	-0.425820862	0.046626365	0.011630601	-2.989297717	21.32940973	1.93439784294655	1.33136844090357
RIPOR1	-0.980003936	0.046626365	0.011640113	-2.989430501	18.8000869	1.93404280361755	1.33136844090357
TRAP1	-0.169706999	0.046626365	0.011637166	-2.988990013	25.46811847	1.93415277058105	1.33136844090357
DUS1L	0.741488023	0.046665092	0.011656378	2.988090504	19.97182166	1.9334363774484	1.33100787362533
NTPCR	0.183934907	0.046858526	0.011717394	2.985243525	24.87240691	1.93116896658294	1.32921137686015
ZFP91	-0.430587745	0.046858526	0.011717944	-2.985217969	19.82459223	1.93114858181486	1.32921137686015
GSTZ1	0.292973354	0.046878626	0.011729597	2.984675955	22.50432748	1.93071690891455	1.32902512585863
CAMK2G	-0.34608465	0.046993398	0.011764957	-2.98303456	24.49832683	1.92940965579751	1.32796315086352
TAP2	1.120309899	0.047214726	0.011827042	2.98662746	19.80601202	1.92712386092674	1.32592252630046
GORASP1	-0.403389897	0.047259743	0.011844999	-2.979337259	18.63410829	1.92646497160601	1.32550864440457
NUDT4	-0.486106632	0.047264283	0.011852818	-2.978977414	21.65363538	1.92617838413872	1.32546692597524
STIM2	0.422321646	0.047384987	0.011889787	2.977279328	18.15461777	1.92482592549512	1.32435923418719
WDR61	0.212244343	0.047398615	0.011899907	2.976815408	23.55002065	1.92445643268685	1.32423434833953
PYROXD2	-0.849830034	0.04741831	0.011911555	-2.976281926	18.42316982	1.92403153962243	1.32405392844205
RBPMS2	-0.589338667	0.047452163	0.011926766	-2.975586004	18.03116433	1.92347730140567	1.32374398644945
PRKAB2	-0.506951641	0.047460336	0.01193553	-2.975185493	20.69540942	1.92315829128104	1.32366919147836
NDUFAF6	-0.46558516	0.047586938	0.011974095	-2.973426431	19.37485839	1.92175730057382	1.32251223914926
LHFPL2	0.597505132	0.047731343	0.012017179	2.971467978	17.72684354	1.9201974698143	1.32119634587085
ARF3	0.135621078	0.047861532	0.012056722	2.969676638	27.64287275	1.91877075279469	1.32001340416601
PIP4K2C	0.306090101	0.047916345	0.012077303	2.968746605	23.15914956	1.91803003781666	1.31951631680552
TIMM10	0.900339026	0.048028423	0.012112342	2.967166925	19.22290106	1.91677187507849	1.31850167306626
EBNA1BP2	0.287402768	0.04811737	0.012141576	2.965852441	24.16133244	1.91572493733982	1.31769811835842
LRPPRC	-0.168335874	0.048226751	0.012175993	-2.964308916	29.07808131	1.9144956102501	1.31671199518574
PHF23	-0.235697488	0.048308061	0.012203351	-2.963085121	23.10978699	1.91352089711399	1.31598039397488
UPK1B	-0.513610753	0.048326142	0.012221582	-2.964154629	22.8489164	1.91287257401153	1.31581787432086
AQR	-0.414459636	0.048326142	0.012214759	-2.962575612	23.34241386	1.91311509733587	1.31581787432086
CERS5	-0.517166363	0.048358963	0.012239921	-2.961453518	20.37958276	1.91222138524395	1.31552302063605
MCCC1	-0.205328953	0.048358963	0.012243554	-2.961291672	23.88007674	1.91209249897562	1.31552302063605
GGT2	1.190522682	0.048667735	0.012328609	2.96385954	18.26306906	1.90908592078486	1.3127588653836
OPA1	0.150331442	0.048785221	0.012365267	2.955897803	26.12475757	1.90779650159344	1.31171172328932
B3GALNT2	-0.558414035	0.049050605	0.012442913	-2.952484485	17.47363626	1.90507793542265	1.30935563157575
PDCD6	0.202453942	0.049050605	0.0124464	2.952331702	25.14889165	1.90495624585506	1.30935563157575
DMD	0.220056801	0.04913116	0.012479898	2.950866109	23.27105949	1.90378896419031	1.30864298193374
SLC12A4	-0.26552889	0.04913116	0.012480731	-2.950829707	22.57894694	1.90375997715608	1.30864298193374
HMGXB4	-0.984690656	0.049163564	0.012495913	-2.952031465	19.47184173	1.90323200713447	1.30835664146034
DDX21	0.289055462	0.049244782	0.012523517	2.950826348	26.68394291	1.90227369035884	1.30763978077375
ALDH3A2	-0.173463831	0.049266129	0.012535911	-2.948424239	24.37388903	1.90184409984723	1.30745156031459
DNAJB1	-0.192528672	0.04943525	0.012585932	-2.946252743	24.33377058	1.90011461901349	1.3059632652229
EIF3L	-0.351965561	0.049489016	0.012621821	-2.950975484	26.55498768	1.8988779831902	1.30549118126701
FOXK1	-0.309808739	0.049489016	0.012620331	-2.944764445	23.86374119	1.89892925447474	1.30549118126701
PSMA6	-0.156614843	0.049489016	0.012625336	-2.94454825	26.58935841	1.89875705510996	1.30549118126701
ZPR1	0.320800228	0.049489016	0.012627604	2.944450274	23.28062811	1.89867904598408	1.30549118126701
BICC1	0.893808182	0.049544801	0.012648842	2.943533945	18.28108547	1.89794923227711	1.30500191162217
METTL13	-0.166066055	0.049674165	0.012688891	-2.94181018	24.65100249	1.89657633327385	1.30386942444845
DCTN2	0.198437149	0.04969014	0.012702498	2.941225757	25.79260179	1.89611086479704	1.30372977964525
HSPG2	-0.392973298	0.04969014	0.01271326	-2.940763953	20.7900039	1.89574307112403	1.30372977964525
RPUSD2	-0.361553814	0.04969014	0.012714045	-2.940730303	21.82782897	1.89571625576406	1.30372977964525
NAAA	1.47372183	0.049767272	0.012740816	2.953890487	18.22675803	1.89480275622763	1.30305616451652
NOSTRIN	0.662825801	0.049824263	0.012762449	2.938658257	21.01165951	1.89406598038498	1.3025591166596
MVK	-0.527374095	0.049866761	0.0127846	-2.937712653	21.84517066	1.89331285547576	1.30218883963225
MSRB3	-0.587733815	0.049866761	0.012787434	-2.937591802	18.37278102	1.89321659480547	1.30218883963225
PCBP1	-0.178845554	0.0499142	0.012806654	-2.936772792	27.51365117	1.89256432374106	1.3017758851513
DPYSL5	-0.604429626	0.049930349	0.012817856	-2.936296039	20.25830254	1.89218461173125	1.30163539833014
FSD1	-0.783391493	0.049959954	0.012839581	-2.950495221	22.56009821	1.89144914856911	1.30137797016891
UPP1	-0.302458617	0.049959954	0.012836737	-2.935493414	21.76059129	1.89154535656214	1.30137797016891
EHBP1	-0.644716129	0.050035069	0.012871495	-2.934018918	18.32303104	1.89037100767656	1.30072549697243
RCHY1	-0.677813353	0.050035069	0.012875939	-2.933830678	19.19491715	1.89022108945972	1.30072549697243
HEATR5B	-0.340459162	0.050035069	0.012881553	-2.93359295	21.15174682	1.89003177527804	1.30072549697243
RND3	-0.682587833	0.050035069	0.012887178	-2.93335491	17.79967449	1.88984217288749	1.30072549697243
VPS53	-1.785301958	0.050080182	0.012905877	-2.965833498	18.48931128	1.88921247827088	1.30033410149387
EMSY	-0.491284756	0.050200579	0.012944	-2.930955873	20.39517136	1.8879314957318	1.29929127379014
FAM83H	0.390993228	0.05032935	0.012984318	2.929260014	22.67002037	1.8865808567097	1.2981786784492
HDAC8	1.310661083	0.05058011	0.013063034	2.932141744	18.28270807	1.8839559427831	1.29602023050089
MMP15	-0.403704668	0.05058011	0.013064133	-2.925918249	19.78647411	1.88391940689416	1.29602023050089
USP43	-0.280900265	0.05058011	0.013070461	-2.92565419	26.22319303	1.8837090944221	1.29602023050089
LRWD1	-0.347759079	0.050810443	0.013137164	-2.922878359	22.198112	1.88149837846604	1.29404701859853
PNPLA2	0.344565199	0.050845172	0.013153331	2.922207696	22.78974814	1.88096425084509	1.29375027918775
TRIM28	-0.141987492	0.050953118	0.013192089	-2.920603238	27.22143893	1.87968642740004	1.29282923484182
ECI2	-0.448114907	0.050953118	0.013195662	-2.920455549	20.08577944	1.87956881721088	1.29282923484182
HMG20B	-1.178700584	0.050975537	0.013208674	-2.926064344	18.54577522	1.87914077840271	1.29263819046579
NDUFB9	0.345611805	0.050984895	0.013218306	2.919520567	22.64260198	1.87882419855628	1.29255847076094
DTWD2	0.412481718	0.051060754	0.013245191	2.918412552	19.35565957	1.87794177465267	1.29191277637819
SF3A2	0.291717971	0.051198754	0.013288226	2.916643616	23.79262226	1.87653299421423	1.29074060811614
MRPL53	0.466652359	0.051211046	0.013298656	2.916215777	21.78569382	1.87619224785077	1.29063635348822
WRNIP1	-0.373157133	0.051219556	0.013312318	-2.91565585	20.54643466	1.87574631665463	1.29056419056079
ADGRG1	-0.272846882	0.051219556	0.013315347	-2.915531778	24.17570553	1.87564751129627	1.29056419056079
EIF5B	-0.163339951	0.051249927	0.013330487	-2.91491206	26.27287127	1.87515398430337	1.29030674887747
ZER1	-0.417983346	0.05134194	0.013361678	-2.913637573	18.42562898	1.87413899841888	1.2895277251586
ARPC5	0.338966948	0.051475691	0.013430138	2.913630022	25.63082481	1.87191952476013	1.28839781478331
POLR1B	-0.400081716	0.051475691	0.013417948	-2.911345843	21.77894546	1.87231389552445	1.28839781478331
ZNF706	-0.391631853	0.051475691	0.013428539	-2.910915588	19.42333436	1.8719712351908	1.28839781478331
SSBP1	0.179302212	0.051475691	0.013432837	2.910741055	25.71826442	1.8718322551401	1.28839781478331
LPCAT1	-0.336114343	0.051475691	0.013432871	-2.910739694	22.23427421	1.871831155894	1.28839781478331
SUSD2	-0.400862176	0.051504798	0.013447747	-2.912913784	24.25740193	1.87135047011718	1.28815231177698
MRPL55	0.352840562	0.051939883	0.013568689	2.905253481	21.37902935	1.86746211163065	1.2844990329992
C1orf174	-0.419854392	0.051962187	0.013581861	-2.904724327	19.47218203	1.86704071851968	1.28431257849886
MALT1	-0.309737877	0.052014941	0.013603003	-2.903876078	22.21725008	1.86636520616196	1.28387188979155
KIFC1	-0.3063088	0.052020409	0.013611786	-2.903524044	23.5399491	1.86608488735684	1.28382623757373
SCYL2	-0.227084354	0.052043822	0.01362527	-2.902984101	23.28473987	1.86565488293401	1.28363081717272
BASP1	0.25044138	0.052071673	0.013639922	2.902397948	25.31551369	1.86518811318881	1.28339846874267
USP53	0.907255174	0.052082487	0.013650117	2.901990471	17.62062714	1.86486362611505	1.2833082858725
TGFBR2	-0.855307406	0.052255713	0.013706135	-2.899756982	16.98009574	1.86308499486896	1.28186622217878
RPL4	0.125633832	0.052255713	0.013710292	2.899591611	28.28934409	1.8629532955651	1.28186622217878
ANKRD2	0.556385684	0.052297413	0.013728625	2.898862819	20.52295667	1.86237295765151	1.28151979387867
TRIM46	0.432725468	0.0523372	0.013746468	2.898154475	18.87169123	1.86180887457233	1.28118951549585
YJU2	0.754524154	0.05235935	0.01376291	2.89750258	19.76125663	1.861289730103	1.281005753511
MTARC2	-0.55922223	0.05235935	0.01376709	-2.89733697	18.82460233	1.86115784845038	1.281005753511
KIAA1109	-0.4735416	0.052518907	0.013816467	-2.895384416	16.59900545	1.85960299593167	1.279684320831
UBLCP1	0.340622736	0.052573789	0.013838337	2.894521823	23.24408396	1.8589160973878	1.27923072219228
PRKAA2	0.399397161	0.052597321	0.013851966	2.893984939	19.8385659	1.85848858310803	1.27903637570457
AAMDC	-0.19709553	0.052698439	0.013886046	-2.892644775	24.89044791	1.85742140039928	1.27820224899479
SERF2	-0.401970347	0.052994133	0.013971453	-2.889300587	22.52864374	1.85475842587807	1.27577220864007
MYO1C	-0.176015121	0.053105691	0.014008371	-2.887861314	27.79302338	1.85361236484586	1.27485893584018
THAP11	-0.478206471	0.053153915	0.014028606	-2.887074056	17.88072246	1.85298548197135	1.27446474242423
PP2D1	0.554550254	0.053212391	0.014051561	2.886182323	20.22437357	1.85227542693123	1.27398722642058
FAH	0.195882242	0.053274788	0.014075569	2.885251249	23.0343796	1.8515340399178	1.273478269828
PRKAG2	0.486322142	0.05337757	0.014110271	2.883908258	21.54161863	1.85046464516313	1.27264120124189
TAOK1	0.262063634	0.053383788	0.014119461	2.883553133	22.4637275	1.85018188183901	1.27259061284283
TRMT6	0.167202967	0.053591944	0.014188202	2.880904179	23.32981633	1.84807263702693	1.27090048902543
TBX20	-0.400325442	0.053591944	0.014189668	-2.880847819	20.410748	1.84802776574441	1.27090048902543
CRIP2	0.292876921	0.053607774	0.014209016	2.882812312	27.23222077	1.84743599670779	1.27077222596977
IKBIP	-0.223704482	0.053607774	0.014207878	-2.880148296	25.43960044	1.847470780743	1.27077222596977
TBC1D20	-0.450533721	0.053732969	0.014249795	-2.878541491	19.14747118	1.84619138344559	1.26975916194959
PRCP	-0.740041932	0.053862263	0.014291697	-2.87693994	20.05428556	1.84491619990193	1.26871540384382
MIS18BP1	-0.727997141	0.0541725	0.014381673	-2.873516733	18.13447448	1.84219059014188	1.26622112174801
SOAT1	-0.28037555	0.054205284	0.014398039	-2.872896359	22.26584557	1.84169665439596	1.26595837581977
RALGPS2	1.204654377	0.054214241	0.014408082	2.878419537	18.43570452	1.84139382850292	1.26588661797572
FKBP3	0.13283394	0.054241363	0.014422958	2.871953145	26.17377446	1.84094566116063	1.26566940586774
FRK	0.939413596	0.054333044	0.014455017	2.870742039	18.17729265	1.83998139323567	1.26493596300659
JTB	-0.71946555	0.054355745	0.01446874	-2.870224418	20.46675897	1.83956928746239	1.26475454743893
SLC25A6	-2.539808219	0.054591147	0.014546835	-2.917686357	22.79523593	1.83723148719739	1.26287778075288
DCAF5	-0.575149243	0.054591147	0.014543708	-2.867405392	21.00303311	1.8373248535433	1.26287778075288
NOL9	-0.24617482	0.054709098	0.014585999	-2.865821487	23.63159171	1.83606382054777	1.26194044546475
MVD	-0.307982362	0.055006019	0.014672937	-2.862579752	22.30637461	1.83348294715006	1.25958978549734
RPL11	0.141391823	0.055013201	0.014684041	2.862167093	27.03127574	1.83315441155235	1.25953308444141
CERS4	-0.876813516	0.055013201	0.014690876	-2.861913247	16.51767904	1.83295230695833	1.25953308444141
SERBP1	0.176946726	0.055013201	0.014698184	2.861641954	27.96249835	1.83273632018372	1.25953308444141
HSD17B12	0.162069995	0.055117983	0.014734255	2.860304831	25.22699324	1.83167181825102	1.25870668348065
CXADR	0.247895687	0.055117983	0.014747684	2.859807865	23.42899713	1.83127617663458	1.25870668348065
SIRT3	0.381217415	0.055117983	0.014749554	2.859738698	20.19690612	1.83122111177174	1.25870668348065
SIK3	-0.683960858	0.055233115	0.014788171	-2.858312276	17.81263744	1.83008553619421	1.25780046303809
VCP	0.124974335	0.055280913	0.014809583	2.857522946	29.36095189	1.82945716992907	1.25742479292062
WDR76	-0.255893154	0.055280913	0.014816598	-2.857264625	22.5442884	1.82925150212143	1.25742479292062
ACOT7	0.167177176	0.055404835	0.014857644	2.855755425	26.54729167	1.82805005187559	1.25645233414891
CLIC3	-1.762288655	0.055788705	0.014968471	-2.891777272	19.79390495	1.82482255972219	1.25345371956976
FAM120C	0.775954872	0.05585641	0.014994533	2.850752048	19.23038619	1.82406705565846	1.25292698068823
FDFT1	-0.658168751	0.055883724	0.015011731	-2.851958702	21.75655668	1.82356922645069	1.25271466091931
TIMP1	0.407013975	0.055883724	0.015017665	2.849911044	18.85806834	1.82339758773447	1.25271466091931
PYROXD1	0.433510903	0.055918178	0.015034828	2.849287871	19.83054151	1.8229015359092	1.25244698778879
MRPL21	-0.447183276	0.055931558	0.01505856	-2.848427396	21.86732367	1.82221655628636	1.25234308302507
MTUS1	0.345412935	0.055931558	0.015065107	2.848190213	20.98180445	1.82202777940088	1.25234308302507
ATP5PO	0.156030654	0.055931558	0.015070696	2.847987848	25.82961285	1.82186669048699	1.25234308302507
IVNS1ABP	-0.28823207	0.055931558	0.015076507	-2.847777542	24.51025343	1.82169926631397	1.25234308302507
MORC2	-0.244262585	0.055931558	0.015077959	-2.847724993	22.83578777	1.82165744195613	1.25234308302507
ABCF3	-0.241060298	0.055991499	0.015102033	-2.846854588	24.44096235	1.82096458507433	1.25187790545172
PRMT7	-0.313410219	0.056021295	0.015117989	-2.846278451	22.12554079	1.82050597499144	1.25164685615412
ASAP2	-1.753062304	0.056082136	0.015159344	-2.894211286	23.51341985	1.81931959180056	1.25117545375489
CDK2AP1	-0.296796368	0.056082136	0.015155334	-2.844932339	21.28600164	1.81943448801569	1.25117545375489
TCAF1	-0.489907279	0.056082136	0.015165784	-2.844556287	22.17306686	1.81913513378241	1.25117545375489
NPRL2	-0.691517004	0.056082136	0.015170595	-2.844383244	16.97459165	1.81899738558445	1.25117545375489
LIPA	0.67717167	0.056082136	0.015174109	2.844256847	19.77517806	1.81889680059827	1.25117545375489
YWHAB	0.164738642	0.056082136	0.015181975	2.843974106	28.7886854	1.81867172805787	1.25117545375489
FKBP4	-0.137998146	0.056123414	0.015207529	-2.843056526	26.94672012	1.81794134668631	1.25085591860832
SLBP	-0.541893047	0.056123414	0.015209017	-2.843003146	19.88239918	1.81789885466966	1.25085591860832
GNG12	0.370628861	0.056146311	0.015223159	2.846434026	24.82538659	1.81749521655945	1.25067877306191
CAPN1	0.12237672	0.056404385	0.015301105	2.839709467	28.46394062	1.81527720460242	1.24868713170326
LYSMD2	0.744248351	0.056425029	0.015314681	2.839225546	19.71541575	1.81489204498099	1.24852820904175
GMEB2	-0.291550738	0.05652007	0.015350955	-2.837934691	22.07868652	1.81386460140315	1.24779730895025
CNOT3	-0.184722303	0.05652007	0.015356457	-2.837739178	23.54009283	1.81370897198932	1.24779730895025
GNA13	-0.195658039	0.05653641	0.015368888	-2.837297634	22.86631915	1.81335755429171	1.24767177219404
BPNT2	-0.308938932	0.056571833	0.015386515	-2.836672199	22.66785961	1.81285973544207	1.24739974933298
CLCN3	-0.817160734	0.056613359	0.015405812	-2.83598828	16.62883015	1.81231540621912	1.2470810766666
GDAP1	0.222631722	0.056661803	0.015427005	2.835238186	25.59045054	1.81171837971944	1.24670961018105
EPN2	-0.23694575	0.056730362	0.015453691	-2.834295108	23.2645207	1.81096777581925	1.24618444516611
SELENOI	0.775895005	0.056801174	0.01548101	2.833331325	17.96351686	1.8102007088264	1.24564268794298
HM13	0.169011265	0.057129352	0.01557853	2.829904688	27.7267722	1.80747352503367	1.24314070197516
SLC4A7	-0.525430767	0.057179103	0.015600179	-2.830945876	22.70798869	1.80687041842334	1.24276266194071
NRDE2	-0.496952903	0.057224674	0.015620702	-2.828429448	17.13254287	1.80629945266899	1.24241667275398
UBAC1	-0.323972385	0.057377696	0.015678676	-2.82640788	21.84517399	1.80469061449417	1.24125689482435
CCDC115	0.440377272	0.057377696	0.015678695	2.826407231	19.88999209	1.80469008820036	1.24125689482435
TRIM65	-0.404405104	0.057379498	0.015687299	-2.826107842	18.10128425	1.80445182571673	1.2412432556157
PDCL2	-0.315867141	0.057437005	0.01571114	-2.827072057	25.8112733	1.8037923014179	1.2408082140632
KIFC3	-0.734728635	0.05757739	0.01575768	-2.825338941	21.02838135	1.80250772322756	1.23974802570817
RECQL	0.192730176	0.057752745	0.015813835	2.821723546	25.73865685	1.80096279690081	1.23842736883805
DESI1	-0.330000359	0.057913171	0.015865949	-2.819927974	20.94251061	1.79953394605729	1.23722265488878
STXBP6	-2.347329172	0.058155342	0.015940516	-2.865619202	18.20273221	1.79749762445022	1.23541038593013
SH3PXD2B	-0.260351981	0.058267747	0.015979563	-2.816033705	23.17964371	1.7964351016981	1.23457177415945
RNF34	0.348197124	0.058382864	0.016019386	2.814675205	20.85972105	1.79535413381496	1.23371460429683
APC	-0.63304753	0.058400855	0.016032579	-2.814225919	18.38874351	1.79499661143383	1.23358079468445
TMED2	0.216352603	0.058676852	0.016116852	2.811364432	24.33776014	1.79271978216737	1.23153319400569
EZR	0.122601866	0.058676852	0.016124937	2.811090715	30.55783048	1.79250197347445	1.23153319400569
UTP14A	0.291257906	0.05897768	0.016215944	2.808018743	23.23221085	1.79005776410125	1.22931231525345
UTP6	0.80092406	0.059033621	0.016248015	2.808589955	20.62497118	1.78919968866687	1.22890057723809
HERC2	-0.238589846	0.059033621	0.016241134	-2.807171469	23.15852994	1.78938365041821	1.22890057723809
TESK2	0.32256624	0.059054419	0.016262088	2.806467683	20.2214837	1.78882369314169	1.22874759888858
CPD	-0.216958841	0.059183837	0.016306092	-2.804992584	24.39399518	1.7876501116882	1.22779688213063
NUP42	-0.889436706	0.059355376	0.016361745	-2.803745633	19.34493748	1.78617038015999	1.22653993953335
TAB1	-0.241877646	0.059507005	0.016411955	-2.801460065	23.96982814	1.78483968249714	1.22543190731721
POM121C	-0.85122736	0.059921301	0.016534687	-2.797392766	18.83014479	1.78160402182433	1.22241876588624
JMJD7	-0.625340332	0.060129375	0.016600604	-2.795220683	17.77052129	1.77987611020724	1.22091331029822
FAM3C	-0.272338177	0.0607369	0.016776916	-2.789452572	24.07084711	1.77528786992438	1.2165473781611
RTF1	-0.287034652	0.060902524	0.016831274	-2.787686333	23.17468378	1.77388300997608	1.21536470840887
PLSCR1	1.510597049	0.060919035	0.016856761	2.833824498	21.82150518	1.77322587069371	1.21524698480898
EIF3I	-0.121460769	0.060919035	0.01686072	-2.78673194	26.38305374	1.7731238837237	1.21524698480898
EPB41L4A	-0.462959287	0.060919035	0.016873836	-2.786307331	21.69355778	1.77278617619842	1.21524698480898
VARS1	-0.13364332	0.060919035	0.016878823	-2.786145996	27.18914282	1.77265784102951	1.21524698480898
CISD1	0.187624318	0.060919035	0.016878896	2.786143628	23.5143785	1.77265596273334	1.21524698480898
UBA3	-0.153674147	0.060919644	0.016887676	-2.785859656	24.92123738	1.77243011181563	1.21524264324288
CDC42SE2	1.105599081	0.060924305	0.016898518	2.78925552	17.39671638	1.77215138134161	1.21520941637199
ERC1	-0.198866915	0.060924305	0.016906799	-2.785241697	24.54883346	1.77193861051171	1.21520941637199
ENPP5	0.579438472	0.060924305	0.016914806	2.784983184	16.96413057	1.77173297887586	1.21520941637199
LMAN1	-0.141626472	0.060953617	0.01693156	-2.784442581	25.53984131	1.77130302605055	1.21500051815826
SEC24B	-0.263542969	0.060987398	0.016970312	-2.783194263	23.24220027	1.77031017308405	1.21475989522646
YKT6	0.260222196	0.060987398	0.016970755	2.783179998	24.62422002	1.77029883623035	1.21475989522646
FXR2	-0.392573759	0.060987398	0.016971322	-2.783161766	22.18272492	1.77028432651303	1.21475989522646
BCCIP	-0.180287061	0.060987398	0.016982747	-2.782794266	24.46193299	1.76999206023749	1.21475989522646
PLRG1	-0.181393684	0.060987398	0.016984051	-2.782752364	24.40070445	1.76995871473317	1.21475989522646
MARCKSL1	-0.222054859	0.061038725	0.017006973	-2.782015875	26.21805624	1.76937297776784	1.21439454666601
CLINT1	0.155306826	0.061096455	0.017031695	2.781222673	25.29875108	1.76874212875403	1.21398398809792
PFKFB3	-1.122785662	0.06128701	0.017102143	-2.784409593	19.55961021	1.76694946652237	1.21263156598965
MRTFA	0.411204003	0.06128701	0.017095402	2.779183858	17.81505266	1.76712068227136	1.21263156598965
SPCS2	-0.157361918	0.061393691	0.017140591	-2.777742257	24.32055747	1.76597420787292	1.21187625597064
CDKN2A	-0.565382227	0.061463666	0.017168816	-2.7784502	22.19941287	1.76525965372648	1.21138153981526
IARS2	0.163076783	0.061725259	0.017259183	2.773976761	25.84998404	1.76297976638382	1.20953707908684
RRAS	-0.237357017	0.061725259	0.017265144	-2.773788189	22.42640384	1.76282979506462	1.20953707908684
KDM5C	-0.219248954	0.061725259	0.017268064	-2.773695801	23.43418191	1.76275635040288	1.20953707908684
TMEM179B	0.367991259	0.06193056	0.017334253	2.771606392	20.40042323	1.76109486903315	1.20809499291453
SURF6	0.286274183	0.062213942	0.017422366	2.768837122	23.17721984	1.75889286706832	1.2061122800171
EPB41L2	0.128206519	0.062417079	0.017491611	2.766670582	25.67095295	1.75717018959565	1.20469655934683
AACS	-0.162663959	0.062417079	0.0174969	-2.76650545	23.64743463	1.75703889029387	1.20469655934683
SPTLC1	-0.198654124	0.062567775	0.017547988	-2.764912901	24.71069162	1.75577267125453	1.20364928888381
MMAB	-0.370306297	0.062760609	0.017610943	-2.762956738	20.75623614	1.75421738856812	1.20231285087133
CASP9	0.475423411	0.062831706	0.017639775	2.762063156	19.51179075	1.75350695870996	1.201821148205
MBNL1	-0.212515508	0.062896616	0.01766689	-2.761224127	23.85334004	1.75283989501578	1.2013727200883
PAWR	0.231950714	0.063040974	0.017716349	2.75969693	24.34536788	1.75162577299773	1.20037708550014
MEAK7	0.442589477	0.063433838	0.017836519	2.756003914	21.38769091	1.74868989920891	1.19767901126065
