id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
PPHLN1	13541086.67	12777951.37	8252983.507	14690476.65	6740302.818	13997009.2	8165406.801	14479445.33	8289360.85	11299762.7	6937832.889	7792189.133
MRPS6	7819752.195	8919153.371	8253201.619	8161612.395	10858456.51	8118997.165	10372836.18	7763403.406	7869949.979	6437382.686	9210259.452	7114359.547
PRIM1	9719230.418	8960358.995	8271413.726	4367146.22	4915964.896	4537377.467	7493149.757	7363432.188	7570205.442	4093146.128	4172762.081	3839452.973
NPR3	8395601.86	9664460.01	8271686.843	14477674.83	14812253.8	14707626.64	7805684.282	8499421.031	8503189.017	222989.5037	192577.0957	166715.6301
POGZ	7647623.388	7698529.921	8290204.499	8165217.65	6190023.69	6221873.304	5161100.354	6372122.27	6561552.466	4739202.276	5322884.794	5455500.06
HSDL2	9136754.971	7873625.991	8297049.389	8519489.029	7729696.796	8422660.764	7618556.729	6411668.813	7612701.001	6108176.216	5858025.029	5380670.682
HGH1	9367176.485	8413114.802	8299735.492	9118301.551	9263141.872	9338892.344	8643908.302	8635304.125	8516476.775	8670722.919	9159803.925	8448679.035
POLR1A	8047588.593	8300317.518	8307251.189	7241245.579	6778755.973	6164323.403	7152201.154	6626314.609	6972360.055	7135650.867	7471263.377	7198569.417
RBM10	12049661.13	12209898.84	8322263.104	10030044.88	9625491.219	10469253.56	10818453.25	11494067.66	7966529.592	11051538.96	9737314.125	10871401.16
L2HGDH	10073449.26	8616637.277	8328672.444	7140118	7955600.651	6490508.501	11571174.25	9699030.182	10140167.45	11689968.05	11924081.1	12329061.71
IDH3B	7424756.92	8386210.854	8341839.129	9277220.006	8850152.147	9477074.835	8712910.29	8457905.156	7710025.531	7572474.367	6389329.896	7154302.209
NIBAN1	9267762.187	9719265.523	8343703.397	33150334.72	30659685.7	33554906.31	14063796.8	15505929.42	13969363.96	44088153.5	46281455.14	45666771.15
RBM27	8427934.173	7873169.071	8355971.508	5843423.745	5133352.805	5689168.227	9824442.389	9440796.328	8888718.964	4792021.829	5983630.452	5335455.694
THOC1	9871363.012	9580852.104	8360167.031	7067304.019	4807637.948	5204807.912	8441011.533	8690819.453	8420571.704	5876763.557	6731383.117	5816133.375
RFK	9534361.02	9199234.775	8364635.959	6350406.75	6286598.884	7487794.795	7488959.188	7356171.375	7708094.325	10776343.37	10704160.5	10944138.41
STRN	8371219.118	8649282.239	8369934.502	7120729.101	7575728.133	7430738.768	11156883.94	9214752.227	9339667.333	9416628.291	13592362.92	11377068.85
GHITM	8675525.518	8312228.067	8372954.74	11360229.92	10465489.77	12454872.85	9668018.131	8727425.563	8393956.945	13863818.3	16086402.71	13673219.69
AARS2	10717517.84	10933294.23	8373103.366	9188595.776	8871877.063	10435074.42	7986817.328	8624432.313	7782958.319	7628113.312	7407635.981	6925945.541
NDUFA2	9090899.77	9095669.669	8389217.945	4682826.911	3448203.02	4681446.184	11927281.12	10685724	10740262.02	7701719.296	6021246.902	7779407.453
TUBGCP2	8277654.986	7972603.713	8390120.711	7901006.165	6353190.428	6572712.527	7270956.675	6794314.32	6683078.646	7506069.647	7435696.182	5353327.572
POLR2E	7484955.772	8343288.936	8391006.098	8989159.017	8840984.273	9136671.056	10030948.36	10389142.66	10720320.45	8793560.748	9903486.343	9518391.536
PAF1	10140519.49	7957780.09	8391892.368	12245110.63	9345990.618	12040115.52	8580390.965	9264697.766	9749765.755	11379449.13	10399356.67	11307985.73
COX15	7461875.45	8243178.393	8401018.214	10733464.49	9579330.509	10390668.25	9156233.527	8088542.219	8073863.909	9579858.852	9483862.673	10210370.82
TRPS1	7551646.122	9202490.707	8409536.428	11280191.17	10477474.76	8669874.973	10677976.56	8314507.023	6602417.691	5597322.905	5326298.087	5709745.31
NUDT16	8603389.83	9457496.413	8418223.853	8857508.699	10230681.61	10173685.36	8114246.441	9046470.617	11313515.5	14494567.01	12024499.19	17134630.28
RPA3	8928232.376	7903547.338	8419174.152	7759536.338	7006194.497	7677221.096	8048335.056	7791845.656	8244284.259	7727669.525	8305144.805	7667680.448
HLA-B	8757792.979	9218155.073	8423173.293	16741966.41	17378375.72	17915936.15	10971899.37	10271849.2	11292001.32	12927640.38	11947958.9	13692241.92
PIGS	10084009.19	9440616.918	8423480.79	9814532.636	8115410.365	8214891.012	9576810.508	10830239.47	10985669.88	10730752.85	11096803.42	11269880.53
NOPCHAP1	9570140.215	8286186.604	8425317.084	7570417.883	6955534.589	8801452.318	8590810.882	7974635.172	7994055.365	4642590.81	5416235.389	5464067.523
FYCO1	21536571.35	6670827.726	8426959.94	9114588.385	7799058.234	8907645.752	7022248.392	8335564.18	8816907.341	10457373	10835554.83	12314324.92
CSTF2T	8062809.53	7524880.267	8431449.673	8959765.406	8712033.9	9104798.082	8921469.241	9290935.156	8997289.81	7193821.558	7708495.059	7105164.997
LUC7L	11102668.92	8289461.597	8432002.158	5254104.847	5729606.373	5690023.894	6732227.88	6138212.313	6592222.143	4923075.669	4768906.747	5785730.307
RANBP6	7463072.339	7384285.976	8445717.026	7243908.767	6941261.201	7618174.255	6600095.587	4816475.316	6437372.564	5608271.438	6003465.933	5151825.489
LZTFL1	7690167.343	7806967.936	8450374.495	7379127.242	7411422.875	8253818.95	7147103.183	7731304.938	8556372.752	8948681.026	8254411.628	7097823.216
SEH1L	8468744.443	8276421.969	8452025.464	6959573.263	6055593.851	6050254.625	7083579.985	8594455.438	7947638.805	8417103.828	9126206.687	8808333.239
LTV1	7955889.094	8122613.642	8468319.248	6451669.583	6163656.886	6824428.593	7706699.985	7503932.414	7584883.909	4668555.078	4937311.859	4585526.474
PRKAB1	9467900.218	8531666.532	8470612.671	7877553.879	6149831.198	6423916.276	6358920.161	6596248.672	6608867.038	3861866.202	3397100.759	3264566.615
DDX31	9328771.539	8098951.214	8473310.114	6556353.594	5027115.728	5574799.623	6848562.37	5111117.609	5505492.971	6558714.978	5750202.744	6459531.521
PPP1R14A	7197609.553	7158906.065	8473870.152	3887135.289	5818317.351	7464708.434	3229419.098	5578332.188	6578055.237	9657135.767	11433616.22	10872098.71
ZMYM3	10264243.32	9668261.074	8509946.454	6404378.109	5465727.823	5110881.127	7430560.459	4843228.125	6543270.996	6805473.488	8048996.495	6995343.909
NDUFB10	8590483.34	8823812.549	8511651.396	7703970.442	8707722.046	9354601.9	11315878.91	9632919.258	10859254.21	10179490.69	10700012.45	9577430.301
CHMP1A	8058753.256	8830551.089	8516339.29	8453167.376	7093725.045	8121642.025	8388361.53	6697864.25	6346949.516	7633254.291	6453780.205	6176666.018
MTHFD1L	9362279.721	8806523.207	8517055.163	10646276.11	10521292	10808515.11	8570963.253	9851381.359	9968235.528	11781469.04	12309155.21	9848414.043
SRGAP2	10002894.8	9968588.584	8519572.01	10426440.37	10015723.3	10550207.54	9767538.719	9309864.125	8893745.646	7229421.757	9317434.31	8760374.557
WTAP	7751595.859	8080279.17	8542644.931	9469227.271	9365358.073	9062861.914	9387469.707	6814637.156	7736970.951	6594527.82	6853447.151	6029412.622
GTF2E1	8029227.577	8144218.91	8542922.047	7842528.262	6991544.751	6285639.548	5014458.838	5377218.266	8787193.133	8554267.992	9537980.066	7683217.435
ERAL1	8946955.791	8332372.407	8544062.763	7214533.257	8198508.097	7647617.032	10812135.92	9907016.594	11216817.25	9204386.645	9879543.33	9508262.077
GPAA1	9200155.776	9095006.352	8548952.114	8426292.715	8484625.455	8531664.757	8821286.457	7859731.938	8266109.393	11416996.3	8407366.899	11398566.39
NDUFA10	8854288.349	8499679.496	8557199.814	6378365.037	5908863.266	5501823.015	8998616.728	9804015.629	10873975.26	8076982.991	8063891.28	8595151.618
ABCB7	7876516.538	8029149.991	8563001.327	8091465.258	9080374.723	8838338.793	8776488.445	6469746.5	8138709.293	9048665.428	7773965.59	9772368.173
DDX52	9427376.332	6829850.61	8563704.497	9629622.871	9854109.988	8201733.779	7725360.898	8329848.922	8405315.132	5903397.256	7258706.175	7105217.44
MAP4K4	8915134.235	9234903.364	8571452.444	5885292.52	6188402.82	6849435.225	7076517.939	7709434.492	7003951.401	5565053.685	8040860.451	6043433.918
ATP2B1	6904026.257	7516112.796	8574466.254	8530936.549	7881453.377	8560905.918	5749271.485	4741604.359	6241711.212	2973761.147	3639231.716	3414095.817
PML	10669449.52	9016608.245	8581394.826	11244471.4	11676569.16	10455965.79	12453597.6	10601989.3	11605118.51	13125618.47	13689386.1	13566007.12
ORC5	7074232.731	7729860.926	8599466.934	8525857.922	8246454.317	8097519.162	9939581.803	8306836.283	8513551.45	7883012.917	8360209.194	7991362.577
NUP188	9574657.392	8969913.398	8599615.628	9613154.05	7303065.725	7152800.226	10020508.3	7206216.031	6645125.529	6590303.464	7078021.766	6345377.008
ARF6	8371408.154	8924597.176	8599764.448	8938515.564	7881619.526	8845223.037	8302004.734	7162469.375	7298022.651	8721129.469	9050214.844	8746458.115
MARK3	9585761.799	8710275.771	8601122.883	7240533.479	8452929.764	7706016.185	8296198.63	7332240.828	7901016.649	8277170.064	8788332.169	7829201.18
CADM1	8483181.409	6919879.695	8601630.373	14368818.17	14616512	14072008.54	11734268.85	11125775	10746539.39	7109356.005	6536838.07	7710061.307
SAFB2	9436399.267	8601340.907	8627922.654	7899257.33	6875634.226	6643202.684	8664450.055	8945820.047	10556018.9	6668274.272	7048145.483	5643961.424
TRIP4	10173616.53	9397760.516	8628458.546	11241527.85	9701587.418	12102924.14	10433976.53	9219927.344	11194379.14	12203623.24	11461477.33	10090678.24
NPR1	9220883.926	8380713.606	8630100.491	8390010.287	6497980.566	6708329.897	9450844.122	9439079.234	9739929.653	3648237.997	1682818.508	3085229.948
RRP1	8191220.072	7216947.769	8642039.555	6529569.584	8443340.976	8128187.937	10977656.01	8728759.865	9232735.408	9964473.787	10535320.76	8634388.976
EMC8	8474098.474	8592432.423	8652333.29	8723317.943	8291573.356	7724500.749	7118580.35	8003426.164	8287399.94	9280212.456	9163745.518	8394318.127
MAIP1	9318840.123	9370036.039	8654988.167	8565616.338	7187803.605	7756621.617	7340369	6743026.055	6729048.594	8265833.99	8212267.143	7412908.291
SEC11A	8490486.26	8473209.934	8655119.565	8920900.857	8949732.974	9345286.648	8867993.036	10751987.72	10522926.49	9770434.24	10361618.84	11423619.23
DPCD	8518978.452	8645822.714	8661136.018	11816476.97	12327921.39	10943855.23	6841341.868	6260484.367	5827006.325	11452559.39	11382896.28	12414109.55
SMAP	9149492.932	8757613.852	8662379.864	9222438.939	8846089.758	11046621.19	11361981.24	12068176.38	11796410.72	12172072.4	14398981.58	12962446.56
RBM15B	10238802.09	10147679.14	8663101.415	9372988.575	8901739.448	8938620.881	11367066.8	10010153.43	11446175.27	13497867.55	12787825.48	15612868.73
VPS35L	8311628.392	8999770.013	8669042.696	8900458.462	7336758.565	7852378.959	8789162.859	7036902.672	7370328.862	7868703.671	7670253.492	7384102.494
NUDT2	9258701.382	10020563.5	8693430.643	6840298.112	6577589.473	6813878.78	8581762.947	7597041	9402100.379	9920428.797	8213962.02	8803558.181
SPAG5	10130213.13	9268772.456	8699861.584	7661354.906	9075298.248	8845094.913	7168330.116	5986703.641	6756642.241	5902833.355	6120832.828	6589732.489
PYM1	8191933.559	9869700.481	8701396.778	11752633.79	13708280.27	12028160.2	16308123.6	11170712.03	14397289.28	5632237.843	7870528.366	8720004.145
CD82	9587773.167	8681019.188	8703786.667	9209807.76	5296500.986	8220531.603	11845294.71	10213004.31	8845990.423	10196348.38	7923492.884	10004569.94
ITSN1	9551284.254	9954653.081	8705091.638	7379962.071	7435345.05	7748812.375	5521588.124	5128899.406	5375043.556	4738622.609	4195460.293	4221537.217
MRPL4	7754907.611	9186786.989	8710516.866	10760013.53	9211547.239	8541999.788	11028480.89	9162095.188	9552320.358	10484844.05	9091683.581	8460117.671
DCAF7	7638564.651	9390784.374	8719892.993	6664586.853	6206970.595	6427661.086	6954437.93	6159746.156	7007441.286	7321408.353	8051101.164	6822998.312
AP1M1	9619533.802	9103912.288	8731933.441	8880611.815	8866307.689	8328145.861	9121719.849	8396908.281	7899877.289	8735005.89	8595328.032	8422094.813
AURKA	8845548.31	8875929.525	8733159.25	7578894.376	7351222.005	7665606.861	9266828.465	7772037.867	9075712.222	5300509.567	6345964.983	6657430.899
UAP1	8754783.413	9784049.43	8742663.418	18562322.96	18072210.82	18319444.94	9350339.48	9823914.793	9505159.276	9109040.614	10515872.68	8063477.298
TRNT1	8869184.122	9983850.021	8743141.52	8700263.353	8689015.488	9522020.783	8825841.537	8714918.656	8799528.914	7686013.674	6759245.066	6105614.555
RPL36AL	9644545.913	9063903.853	8746670.826	9804353.239	8111898.117	10340850.02	12471190.08	9473506	10396093.07	9658983.202	8821020.315	9543759.781
MTX2	5943906.703	7993447.968	8767303.276	8604615.307	5511285.6	5952250.79	8441600.05	6759574.348	8864810.13	5473906.635	8790412.441	5536873.851
ADD1	12293160	9457076.101	8770205.584	8474246.232	9585735.103	8696119.428	10781688.32	8808705.953	8371190.376	8133184.679	7537596.393	8207710.241
CDKN2AIP	9844697.526	8535493.286	8772409.857	9537205.264	8119314.289	7007421.938	7354115.881	5253563.766	4722882.171	10456888	13571099.98	12818105.01
NDUFB4	10509370.52	9804448.2	8775048.319	8710291.592	7350675.995	7035573.111	10510749.06	10737592.75	9881010.502	9106986.278	6926113.83	7844215.068
RAB5A	7800368.592	8118386.647	8778680.222	10055664.96	8817727.759	18638296.86	8148858.416	10310094.69	11042496.35	8597629.755	11151463.39	8326411.384
GAA	9174806.429	8879795.841	8779771.853	5677124.003	4586704.68	4484822.03	8776974.589	7883922.332	6980153.038	14518314.01	13182406.47	14875886.46
CWF19L1	8725441.207	7851747.679	8782485.555	7910519.413	7414741.281	7451384.109	7663470.301	7650151.859	8669783.762	7926311.714	8203094.936	6685528.716
FKBP8	8401280.265	7438313.855	8784817.185	8402630.641	8424802.99	8165310.035	7959622.842	7355843.906	7373900.229	10144946.75	10217414.3	9767440.997
ACSL4	9303410.947	9355131.313	8792222.294	3283419.439	1770948.454	2686709.902	8931222.381	7728673.699	7423673.542	13359791.42	12547702.26	12619171.04
TLE1	9215419.654	9270208.155	8799227.159	6079567.8	6449371.677	5699226.233	6054632.724	6273869.055	5898344.65	6295254.726	5540916.516	6115366.081
BRD2	8807946.021	8506210.289	8802747.177	7679933.574	7707076.252	6631354.598	8213476.446	6591741.688	5080388.971	4456988.925	3361051.58	4516790.23
NAA35	8131280.975	9365082.52	8834978.064	9551620.344	9042504.297	9392414.65	8577545.149	8478766.094	9093092.02	7739781.018	7655989.381	8111016.793
CASP3	9581072.448	8856861.718	8841986.503	9329801.509	10011817.9	11313500.74	6833832.467	5746906.25	7061306.869	10188005.31	10884929.6	11139449.04
SPATA5	9343242.298	8856129.689	8842067.028	9643091.771	9284174.247	8160630.085	8290637.993	7879793.016	9257671.582	8976063.057	9315288.719	7924506.075
ERCC6L	8745933.988	8691151.528	8847303.59	4609572.526	5432580.249	5193840.716	7436494.86	7092100.262	7929815.06	5192702.709	6450717.497	7292271.776
TIMM8A	10159685.87	10309861.47	8862764.741	6877357.693	6864286.716	8906513.157	10185306.5	7953325.219	8749464.07	10578815.74	10739503.97	11079540.25
RBM5	9409857.237	8642139.002	8868517.057	7518963.773	7460269.079	6988501.195	6587144.436	6016331.625	6262063.182	6084985.816	6366786.809	7759900.473
HOOK1	8769217.463	8315836.312	8878477.454	7825106.643	8684143.388	8062142.61	8556593.897	8710832.516	9495551.477	11566942.33	11204856.77	11434118.94
STARD9	10500159.66	9872001.611	8885569.683	8926123.578	8828662.271	8635746.094	9186099.848	8674729.875	8516652.411	7364569.633	7941492.886	7941973.794
ZNF598	9246001.372	9918847.386	8889773.724	8434514.932	7545609.663	10478710.62	9513739.02	7858110.125	9266840.356	8231851.57	8870300.596	8432276.062
LRATD2	10700236.47	9910707.052	8899687.436	9880082.208	9307484.644	10787220.88	7704227.685	10881582.97	9687350.484	12158372.57	12532911.18	11650648.85
EXOC8	6205837.019	4975820.969	8906395.577	9211221.894	5521188.756	5572612.241	6995127.914	5942755.836	7488901.954	4975201.165	6198100.248	4202913.412
ELP2	10404568.97	9724638.301	8909993.26	9289095.788	8679564.08	8480204.965	9496913.236	8210474.188	8720960.771	10648945.16	9458401.146	11110498.56
AP1S1	8234251.021	8676889.776	8916594.786	9637655.869	7804752.844	8115368.127	7778576.862	8134940.674	8070338.674	11227643.51	10676418.65	8946169.637
TTI1	8369994.927	9085542.407	8920242.42	8761470.149	8036622.454	9315034.449	8828635.354	7821151.516	8822373.099	8959156.363	9780342.575	9439030.915
CISD2	9099437.607	9080455.01	8934585.504	9534564.655	9211683.831	10416758.39	8666715.775	8885839.969	8747333.716	9938688.661	9511307.842	9616181.966
EMC7	10484944.55	11286174.22	8937875.956	9378639.603	9906286.318	9682816.731	11136569.29	11806770.66	11112171.52	9830768.519	9855255.466	10499359.93
DOHH	9349585.363	9390191.726	8945702.951	9705495.033	8730700.025	8836242.795	7652397.01	8235255.781	8533687.495	9590744.897	9726495.255	9326320.316
CGGBP1	9265117.954	8137953.094	8947017.172	6849785.709	6742972.411	6679003.946	6983356.1	7402423.125	7143246.269	6151107.76	6495948.139	6567493.019
CCDC25	10983261.1	10076200.18	8949097.493	7001867.69	7068722.646	7281040.004	9640499.502	9748743.625	9245364.449	11408244.35	11472947.79	11033744.42
MPST	9566012.664	8914828.069	8955624.587	10496270.01	11293656.51	12818174.32	7686849.043	8898418.375	7794329.604	11213450.07	9861181.205	11791037.11
NDUFS6	8720555.652	9741815.732	8957763.177	4356620.808	3917235.192	2878607.774	9692633.504	8059038.313	9443762.333	6484925.713	5301048.147	3660728.171
OSGEP	9719162.26	8904681.49	8961513.844	7663289.816	6725027.773	7858612.349	9617660.685	8666473.625	10246395.79	9954909.84	8999585.347	9974011.556
SPAG9	8458961.564	7854291.938	8962343.741	8518484.675	9176266.919	8821193.172	10769042.51	7825829.328	9712601.699	7405466.75	10253553.84	7823204.011
KDM2A	9263030.742	9491904.191	8968735.257	4982694.328	5116751.275	4835455.795	7099959.261	7163825.273	6390339.321	7185383.683	4861878.895	5506201.219
IRF3	8434281.219	9155176.246	8975721.331	10153983.17	9682765.333	10773698.9	10219461.78	9579781.664	10539063.44	12247361.27	10720975.04	12076946.75
HMGA1	8557431.908	8001595.355	8978536.986	13428983.58	14187569.66	13080375.01	7176606.508	6591792.813	6400334.299	20536638.58	25881968.48	24820928.85
COPS8	10813626.35	8928439.961	8980581.577	9844365.304	8264421.444	8952036.214	9848365.669	8977945.906	8645283.168	11398412.59	10905526.48	10824472.2
NIT1	6867331.141	7627264.661	8980936.524	10504595.68	15968455.77	12038318.2	9437490.014	10441029.63	9781546.357	10138892.22	10657472.86	12049323.26
DTD1	8290999.267	8153924.77	8982718.271	9105954.039	6343247.379	8268075.175	7417234.826	6811118.688	6901630.714	5678251.961	5065908.014	4695418.938
SIRT1	9259684.487	8764377.688	8996373.825	6402513.924	9629737	8468593.6	9219913.074	6789841.906	8024924.625	8081376.315	8130690.599	7073255.315
CCDC124	9972801.45	8680180.34	9002145.39	8056089.452	8190073.831	8550980.235	9707759.421	8197596.844	9206009.089	7837176.573	8233020.92	8191488.733
ERI3	9108120.573	9009959.762	9035798.04	9169174.45	5188855.759	10431930.97	8452462.917	5017071.375	4591710.815	5421383.641	5296425.898	4830119.59
TOPBP1	9490444.433	9874387.114	9040501.856	12029057.46	11495015.82	12662523.34	12403461.83	10178303.89	12927719.36	10148267.97	8895148.393	9746709.574
ENOPH1	10972116.71	9164695.159	9043578.516	8123174.319	6580087.356	9706990.265	6632591.876	5691418	6031381.715	8624070.378	9002183.625	7867478.851
NCDN	8923811.291	8937467.51	9047987.207	6762151.962	7070348.756	8316979.65	8382663.841	7608713.719	8561537.007	9658005.697	9566541.725	9625709.559
CRNKL1	8754237.219	9867802.25	9051178.752	8894483.451	8302411.575	8471125.212	8423518.133	8245429.297	7733558.737	5850315.845	7086147.543	5901064.582
SURF6	8550038.333	8456416.889	9054364.527	7945063.669	9896142.152	9220415.839	11565616.88	9614289.578	10677209.64	10720229.31	10039397.54	8743371.268
DYRK1A	9895955.685	8933050.935	9055734.48	8313357.981	7748372.037	6377607.68	8442840.925	7398859.172	8396990.948	7602450.387	7659805.027	8035212.164
CCDC91	10219659.36	6237018.294	9056594.594	10220060.04	7577484.792	7538555.517	11526034.24	9887896.852	9207395.113	9416439.426	9930068.713	9165887.181
PHPT1	9533627.52	8676708.521	9061366.044	9082616.938	10678929.45	13045958.21	9596222.906	6556896.125	8661320.05	6299588.476	6002563.07	6045553.647
GTF3C5	9420085.853	9767639.052	9063477.97	7268215.074	7129873.707	6438395.962	7821246.504	6566025.66	7686626.009	7884111.826	7904984.309	7801229.079
CDK7	9606559.041	9160421.761	9065939.728	8710264.91	8670243.52	7499735.471	10534217.98	10373798.64	10166257.56	8528505.273	9610539.509	9244230.7
NOL4L	8585339.589	8821594.353	9070596.496	13520806.69	11561695.26	12161162.34	10292942.98	9830331.406	10035806.95	8581112.01	8843071.748	10394540.86
PUS1	7461423.916	6899647.187	9081009.54	7126799.1	7253195.875	7136320.977	6934768.548	7101516.063	5687572.04	4528671.31	5189359.115	3896023.223
DCP1A	9014260.632	9561401.009	9085818.27	6855242.521	6477563.157	6439472.539	6771081.177	7238260.938	7189288.344	8879083.477	9294168.845	8867438.687
NDUFV2	10065234.05	8761954.249	9088235.333	4738925.031	4525879.607	5276996.872	13052137.59	11034695.19	13133071.44	9864299.438	8092699.958	9398673.636
RALB	9295501.031	7624978.142	9091434.124	7746576.164	9813545.651	10203522.21	9226792.796	8973025.594	8134503.175	11389978.57	10938952.43	11353633.97
TACC2	9246231.797	9354230.178	9101933.862	17874213.43	15275430.81	18143992.18	13208493.06	12217110.6	12374638.63	13194371.56	11770401.9	10316998.64
PPFIA1	16355700.9	8989120.927	9104584.478	25888034.12	11165942.83	11571118.34	12713732.51	10564475.73	11401046.93	12426003.15	12726093.74	13881614.43
INCENP	8135987.236	9422680.732	9106569.819	10308537.64	9231546.573	8866817.468	13010797.4	12447051.02	13107666.47	14651036.45	13382841.41	13516143.69
NAB1	10582454.96	10145754.75	9110752.321	8909936.788	9996695.529	9968966.613	9511769.681	10594225.5	7707224.885	7394107.693	6224270.661	6945201.762
NCOA2	7313940.325	8163466.802	9113763.384	8095385.788	7620277.225	6868335.553	7137744.198	7525164.969	7266097.136	6629946.071	7003805.621	7183294.106
STK3	9161357.62	9537970.54	9130076.466	11652496.69	9646185.008	10335529.06	9829343.604	12028264.36	10263411.3	10713125.52	10604635.52	10270909.08
DMD	9016528.004	9266911.291	9138448.388	11661027.5	10326940.82	10790322.48	11164581.02	9984349.006	10824696.18	10615053.71	9879118.033	9217969.266
WAPL	7817058.963	8667876.282	9143114.137	9200516.464	8050923.631	7784152.089	6240691.56	6111387.383	6697580.681	6338217.561	6670350.224	6192370.171
ALG2	9890940.012	9541184.508	9148347.165	8316188.847	7436775.477	7734003.585	8167135.74	7915701.906	7784112.928	9125265.673	8661200.453	8541568.244
ARHGAP8	8703242.816	9639383.024	9148374.059	9844197.449	9261807.574	10045822.51	8657038.889	8125654.484	9788846.063	14499164.13	14451641.64	12324696.18
EXOSC2	9841029.311	8910297.957	9152302.116	8018719.522	7296665.326	7572325.063	9280159.46	7385311.344	7106376.119	5553443.78	5617125.681	4949665.255
CDKN2A	5976690.568	6821038.879	9157338.979	3582643.943	2462811.75	4007307.937	5492369.52	4726060.25	4438442.083	4816243.321	5479516.515	3879373.053
NDC1	8898618.279	7819558.821	9170445.479	8853432.773	7586744.149	7191900.931	9572782.055	8878968.023	9154560.353	8022343.335	9524266.279	7667607.803
CHID1	9406664.939	8074987.107	9195074.045	5623188.027	4739696.491	6231152.903	7398258.943	7944903.031	8482293.479	11488135.39	11903794.4	10648196.13
DHX8	9797537.038	10455378.61	9202158.349	8562946.984	10102291.4	8987763.602	9578251.021	8529116.438	9736358.009	9039670.746	8551396.381	8193786.743
SH3GLB1	8897649.474	8766238.065	9203024.902	12110735.61	11441393.04	12536094.42	10498134.82	8217694.688	8839371.325	8785500.544	10200034.55	10240028.78
ZFPL1	10408788.34	8379156.164	9203129.729	5234723.814	5923439.734	6350952.332	6342771.541	4466956.305	7249813.152	9444565.116	9527178.648	9849686.432
DLGAP4	10141599.01	10822375.02	9210766.556	10525707.79	11662075.01	13193618.15	10848638.98	9856949.063	10344335.65	12429294.1	12938851.75	13472364.88
AGO2	8318515.615	8231325.577	9213380.786	10191047.41	7807146.597	7817224.32	8324779.011	6708500.75	8061321.749	9151804.578	8587773.878	8697392.709
CASK	8244371.854	7762452.464	9217672.576	10108827.21	8183679.235	8193501.884	8009680.96	7808639.961	7702413.868	7536996.139	6875501.472	6883257.033
GMPPA	10415544.23	8835275.331	9218523.349	10096190.51	7392269.448	7893536.297	10201116.22	9064500.633	10675589.07	12183501.38	11111996.53	12022009.27
MAVS	9645233.838	9006902.209	9218715.807	10043449.86	10481004.52	10707296.5	10451006.62	8649565.781	8429414.176	11422067.83	11339786.23	11467599.31
FTH1	10165300.45	9776430.393	9228896.505	13743296.99	13638720.6	14781412.3	14715233.95	13292795.06	14258133.76	17807992.78	17970081.57	16481876.93
CHMP4A	9863187.113	10182483.58	9234009.33	7147950.593	8581285.705	8823902.083	4936638.555	5059096	5303869.182	4523972.55	4124863.558	4610745.165
RHOG	10316810.18	9366438.533	9248584.178	12708460.06	11723157.59	12612660.12	11398269.87	10286257.5	10647250.67	13367878.04	13594094.35	13243780.99
DAPK3	10617034.98	10033468.35	9258767.818	8546691.632	9603505.673	9940654.628	10094543.11	9457713.461	9199685.746	8075533.589	7815659.851	6967264.642
PC	11602293.85	10253300.63	9262793.235	7260663.268	6034170.38	5846759.479	6914316.649	6558232.813	6922460.84	15887815.29	13143457.57	16329896.68
WDR44	10481702.34	11425057.55	9263062.372	6408986.278	6277896.096	6764555.24	11243626.53	11997739.1	12470215.96	10643840.8	10051156.26	10833391.14
DSC2	9593771.869	8672191.565	9267029.18	5334030.021	5401836.485	5818926.119	14329124.16	12271993.58	13673605.2	11033501.45	10944742.35	11680367.87
LIG3	9593324.661	8756459.295	9274867.608	8333321.01	7215276.636	6836358.676	7154582.79	7409726.219	7101332.716	7978359.664	8117798.848	9239765.508
BRD4	12415521.67	9847586.463	9281537.053	12035421.84	12327794.18	10449684.69	9863335.571	10289197.47	8895862.957	7545573.438	8638918.402	8111707.127
TMEM167A	9804880.672	8510261.665	9284628.28	9005081.308	7328242.688	8989098.437	8814057.672	9139979.75	9192471.418	7335347.849	7230709.176	7779450.277
PIK3R4	8851400.681	7456420.289	9285597.984	10305094.29	11067544.87	10526541.3	11022001.46	9094326.805	9901973.563	12230338.22	11686571.74	12108154.93
SUMF2	7458906.433	7203396.921	9286731.211	7210869.224	6362338.29	8056541.063	9022081.894	8937072.828	10073634.87	6856671.068	8376936.069	8462276.962
FUCA2	11425426.16	10415267.28	9290250.157	18652500.96	16199305.47	18562026.73	7375651.099	5902563.18	6114206.714	11526441.11	11776524.05	10873623.69
PLOD2	8864418.487	7429361.764	9298693.688	14432597.8	13353918.81	14618697.01	15685323.6	15249995.48	15010663.88	37353912.92	43110087.81	39743599.85
ZNF148	10551517.65	9110599.365	9299658.533	12699253.14	11412242.54	11143080.67	11540300.17	10095496.2	10038492.37	9473276.279	10943967.4	10297551.55
MYADM	9164794.84	9188133.891	9302398.654	13833983.56	12569505.07	12197334.41	5953073.714	6135083.156	4903083.158	9977622.541	9821460.19	8724451.66
